number,state,id
208408,allocated,ade34279-c4e7-4237-b698-5a93e74ded05
208407,allocated,a24f46ae-b522-493b-9fee-a3abab22a3d7
208406,allocated,97220e94-fb39-4a48-b4b8-e0d42fa22efb
208405,allocated,82d3521d-f9b3-4f33-ba7b-c2aadb31f569
208404,allocated,b005cb7f-7237-4fcf-aa95-fe7c7f259ccc
208403,allocated,4f9a8ddf-42a0-48a7-b45f-aecd7d8d7e92
208402,allocated,e15be16a-89a0-47ba-b894-754ff6eaf121
208401,allocated,23a82170-f600-447d-a7d8-e00dc44f1cd2
208400,allocated,6f00ab6d-c711-4fd8-a1be-ef3f51a33391
208399,allocated,a2f96535-7749-4f96-a41e-daa866931bb0
208398,allocated,ecca6ed5-df51-428f-bcc9-ed8c8355e9ac
208397,allocated,30168ba8-33b1-40ac-9447-e6eb20f1ed58
208396,allocated,8602cf66-2a4a-410f-aeb7-008b3ff46ef9
208395,allocated,9bc04b23-ab1e-4c7c-8154-bcb8d73bbbc8
208394,allocated,3fa9e4f2-3487-4788-84e4-f5ddba88befc
208393,allocated,958e407f-a7f8-41f4-a043-4b8141208d37
208392,allocated,9907c20f-2b0c-463f-994c-8f91287cc1de
208391,allocated,a956e372-5443-4cb0-a2c4-9ee2db21c71d
208390,allocated,e50a1728-c7bb-4192-97cb-a3c08dd5cb9e
208389,allocated,02085c80-2c89-4b74-8ce7-3b9554824fc4
208388,allocated,7adf1d6d-b301-4d7b-8643-87a3bf3aa76f
208387,allocated,52ab4545-e0a2-4011-a514-a37b4efbdd7e
208386,allocated,63f5ab25-b43a-4e65-89a0-65fae0ea2659
208384,allocated,8dd39567-db8e-4b84-954d-448eddd8ae38
208383,allocated,f20f4088-9a5d-42d1-98fd-ca59c751d1ee
208382,allocated,9bb261dd-e836-4ab4-8149-71b893ce3401
208381,allocated,1d9721d8-d2fb-4416-b850-15530ee01bd8
208380,allocated,8148235c-a1fb-4c1f-981f-6ba194c28c35
208379,allocated,91ef3856-89f5-43c1-a03b-9d5dbaba3b4a
208378,allocated,54324bcd-10c1-415e-b243-a97882c83b94
208377,allocated,a8499554-07fe-46d6-8251-68cc824e5f06
208376,allocated,12359006-c9b8-4c0f-b9cc-a69ce75a5b01
208374,allocated,5270ff86-6f60-4245-b960-70fc18cd31c3
208373,allocated,33e244c5-1fa5-4bac-8df2-445297c46775
208372,allocated,d743884a-bc04-4a20-834a-817441662cea
208371,allocated,c6198874-bc9a-4354-9721-1e892e3255bd
208369,allocated,7f9cb9b1-708e-4451-87a0-b489ab480cf4
208368,allocated,bf37aafc-e180-4817-a6cd-7b5c2e837575
208367,allocated,99d52797-c33a-4e6f-ba8d-961ee1481f93
208366,allocated,aa5bdf41-2611-4597-ad8d-f8d3db0f2d2f
208365,allocated,8dd71db2-bd2f-4b08-936c-c3cb671be4f7
208364,allocated,1abaa203-ec0a-4119-bd76-b1de1310b2c7
208363,allocated,6b1a246e-8172-4797-a20c-11efbd0e7adb
208362,allocated,cdb348f6-2032-4c63-bdab-d548365dc6ec
208361,allocated,d1939e39-ac77-46c6-8b48-1e4b047b52d3
208359,allocated,79860e6d-3e53-439b-acf7-20a6daaaa48a
208358,allocated,507911ed-3a87-4c99-9cb5-8cce4999d5bc
208357,allocated,3e2d60f0-86f4-473e-a3c2-be9a34c96eff
208356,allocated,ff84c2a4-1ec3-411a-b1a2-759464ccb2fa
208355,allocated,90c1136e-e8fd-4f24-a816-7c8625ddafbf
208354,allocated,353a6c68-400e-417b-a501-406260025b71
208353,allocated,5cedb9f4-fa8c-4f9a-911f-347c0a0ddb48
208352,allocated,dd7b69ad-aad2-4d43-9092-01ac118e56cf
208351,allocated,75c600f6-60a7-47f7-bd13-5a71dc346dc7
208350,allocated,f73ad44c-02ec-4cd1-95c4-3bc5e020d1c7
208349,allocated,58ec8477-9415-42b6-b1aa-0d5a95cac5e5
208348,allocated,2416279a-091b-44a6-acc0-366a19e2f5c7
208347,allocated,7486554e-349a-440c-b566-e4c7af0ad0b9
208346,allocated,83b7ae22-9e7a-459a-9148-af36699a6ffe
208345,allocated,8132a4ff-b6e1-4847-b3b9-71f457b6891c
208344,allocated,62f84b3a-ed8b-432f-8336-7ed763436794
208343,allocated,b892b48a-3ece-4932-9073-a6cb105d308c
208342,allocated,072ae661-3523-4ac5-beb6-084a596eb140
208341,allocated,07fa0b20-cae2-4b5a-8ccd-335c502bd85f
208340,allocated,bcdeb809-6953-4e28-9703-e07d3483cc0d
208339,allocated,a62b5ba2-bba8-4470-8022-3d28cbd7a227
208338,allocated,c2cddec2-65be-40c2-a1b7-1ce399c3462f
208337,allocated,bac89a29-dbf4-4bd3-9792-3cfb931c49e3
208336,allocated,c6d29748-573e-4b88-88f0-ba0e67c0a933
208334,allocated,46fd12cf-f5da-4939-87d8-daad8994f3d2
208333,allocated,5c7e77d0-ef52-4d4e-bc3e-4d78219d0ad6
208332,allocated,7094c155-6128-434d-a4aa-6dbb324c2fd6
208331,allocated,ae7ce909-0ee6-456f-ac3c-259f1e66861e
208330,allocated,ce90f3ff-2d2e-4279-988f-1eafd6dd2d15
208329,allocated,d66fda92-15af-4783-99b0-ac89d26ac306
208328,allocated,90aa884d-30b4-45c8-a4d2-38816eaf0937
208327,allocated,f92777d3-1cfc-48b7-8ce1-eafa3f5cbb7e
208325,allocated,9c9912bd-fc99-4bba-bafb-fe6a0b68b5d1
208324,allocated,ca6c285c-799e-4486-88e0-da01b611f771
208323,allocated,e118a845-b2df-49c0-b8be-9c14d19c4452
208322,allocated,01bcd29b-98ec-4a6d-b81a-70efbddbae7e
208321,allocated,e9aad289-e990-4bcc-b626-7c2e231b10cb
208320,allocated,54b297f0-90f7-4518-b473-935cf7102524
208319,allocated,19f3a35a-ee15-496b-a241-3741ca62b88b
208318,allocated,6ec6d919-4751-4c3f-a0be-28852c493c1c
208316,allocated,8bf90649-8938-48b5-8368-4a73a3ddcf7b
208315,allocated,02ec1a90-2502-4d12-96f3-d93afd402972
208314,allocated,98a05c10-c384-4fe9-bb95-f3d09f590a44
208313,allocated,1930a855-2035-41c1-a1c2-47e3410c9cb0
208312,allocated,9208e45a-ef9d-461f-bbc5-8d9b0a20f11b
208311,allocated,0a7a7d1e-553b-44db-97db-784903d614cc
208310,allocated,1aa83fbf-7db5-4898-ae98-dc25e8bef02a
208309,allocated,f0ca6a90-b991-4362-b22b-1c490b0eb774
208308,allocated,fbf79014-b0fb-4e3f-aaa7-6bdbcd4de30e
208307,allocated,060c06f9-a998-41a5-823f-89121fc5fb70
208306,allocated,79192bc8-88c3-4d79-841a-d8e00a1ece58
208305,allocated,8baf70d5-701c-4e02-9e97-6aff757d8c25
208304,allocated,15299337-19f3-45ee-84f3-7027ff3b20ff
208303,allocated,1f060ab6-8d4c-4c6b-9cb7-cbffbe129547
208300,allocated,600fb7fd-b455-4793-af0b-1f7e95ecc484
208299,allocated,f2d25a2b-d2a5-436c-a05c-a0244db8840a
208298,allocated,0a589d3b-7f99-439f-b030-2bf7fc30c3c1
208297,allocated,16f02218-07cc-4895-bfb7-d59cf59d9c11
208296,allocated,7639e9f5-f616-4636-8e17-13050279d509
208295,allocated,5fdc4bac-754d-475d-9ac1-e83ace81e426
208294,allocated,6b8b2f42-113f-43e2-a6ee-bed474e8c532
208293,allocated,26ec3809-2712-43f0-b36b-16bce73395b9
208292,allocated,9e1f4076-688b-4dba-98f2-91380e2b5dc0
208291,allocated,54f0f590-e042-4385-a76a-f4222cd0eed6
208290,allocated,a870e377-5bec-4618-b134-9aa47aced5ca
208289,allocated,7f6295db-409f-4637-82ae-a70dd0802326
208288,allocated,a51cfd35-f754-4d14-977a-43a2173813c9
208287,allocated,1ba12385-7532-470b-b40f-26bddb7189af
208286,allocated,fddf0c52-3bdb-41cf-9dbf-fb0ca1bba1cc
208285,allocated,ec74668c-29d8-4a8f-a243-97ea851f80da
208284,allocated,105eb132-d5a1-4391-babd-d625b635de41
208283,allocated,c2cddec2-65be-40c2-a1b7-1ce399c3462f
208282,allocated,4ef46a6b-0585-4ec0-8ae4-054c3b1c5da2
208281,allocated,5a07152c-6c08-439b-905b-f789e9521eca
208278,allocated,c566f450-4bc1-4bd2-9339-742672ef7d82
208277,allocated,f661a722-0279-4f38-a2a8-1a2bfbb283b7
208276,allocated,cd9ca419-ebaa-428f-a6a5-b5d8cec61276
208275,allocated,7f0eb932-1e6d-4c6e-99c4-17d7aec26c64
208274,allocated,661a5b78-b9da-494b-894e-8b8bf3bc13f6
208273,allocated,09420ec7-fc4b-43c5-b279-7559f90ddeb6
208272,allocated,f3607096-0495-4622-b145-a0e728574ed9
208271,allocated,628366e3-896c-4e7a-ba30-6e3949ce4691
208270,allocated,e4c4ed40-27db-4207-8f6f-374f5f1b6cc2
208269,allocated,4c3bb670-e12d-4629-bd9c-4ba016cad637
208268,allocated,0eaf7bef-3734-422e-9faa-583b0f9fd651
208267,allocated,56cfc0d6-abde-4345-a681-2039b4a4b8b8
208266,allocated,66729dec-e711-4d73-84af-4d4644376eb2
208265,allocated,2164d8b5-24b4-4277-a381-e077d8cf2227
208264,allocated,85c05165-f9e5-417d-afb8-d55ef880c348
208263,allocated,09b4670e-2bfd-4d8a-bf69-f28d93817b6b
208262,allocated,bcba0580-6fab-4f54-84a9-eb87d1c8197e
208260,allocated,78cf2856-37d8-42c9-aba6-95d763a2e2a1
208258,allocated,5052ad8b-4152-43ad-af99-5b4f6dc8ad50
208257,allocated,2164d8b5-24b4-4277-a381-e077d8cf2227
208256,allocated,bfe53a5d-865e-429d-b941-32a4dcc87eb2
208255,allocated,d10a39b2-7d65-4185-9c15-20b42bc90024
208253,allocated,1e3be7aa-98ed-41d5-bd72-d41fb5171390
208252,allocated,964b4f3e-81fa-4911-9273-e99097e45322
208251,allocated,f07e0643-6b30-4d7a-a79d-a7abf9affa76
208250,allocated,7166c528-9753-4605-bdb0-02f661402a7f
208249,allocated,749f1ffc-87aa-4b6a-9744-17ff9c2b8f91
208248,allocated,9cb18582-30d8-4bbf-ad14-368090e335e0
208247,allocated,bb2bf46d-01f5-43a0-90d5-ca51d2cf2ddf
208246,allocated,3354abe6-f53a-45a8-88f3-373cfaec6f43
208245,allocated,8036336c-548c-40e7-811b-72c416c56ddc
208244,allocated,2fda123b-a5ac-479a-b319-34b50c48463b
208243,allocated,80297f8a-32e6-4e77-bf46-0c7a27529608
208242,allocated,4782383c-f257-4abf-b951-2039ad598798
208240,allocated,804467aa-1f34-493e-89fd-d6368dbb932d
208239,allocated,94c2d601-388f-436b-925d-9aa22bc938e7
208238,allocated,2a22744d-bd3f-44b0-a190-65a3426ba895
208237,allocated,6656f53f-25c0-4a52-967f-9da3bd9a1799
208236,allocated,c6ce9e4e-f810-41d2-a4c6-ab94a985fb1d
208235,allocated,c734cccb-9b73-47bf-920a-bd6f2d9f784a
208234,allocated,8a93cbd5-58e4-421b-bbe5-4817463c411c
208233,allocated,3bbca927-9ac1-45b5-a5e2-d9044aacd76c
208232,allocated,0111777b-a485-4022-b5c9-404cf1e8486b
208230,allocated,a07daf3c-883a-4b75-b57d-fb360044454c
208229,allocated,be1e157c-d37a-4f6b-ac66-9ec89816652b
208228,allocated,b45f99b1-5842-43bb-b4b5-22d5558655e9
208227,allocated,21bde4e6-9604-42e7-81db-84a40c7fc9a6
208226,allocated,533c188c-3a0d-448e-a540-0585c3e1f630
208225,allocated,5a845295-d8cc-4dc8-8d1a-9343af7a2b82
208223,allocated,3fd02b66-8a8c-488b-b131-ad3d59aec70b
208222,allocated,8227555e-7949-4035-8d22-c3c78a2d0eb3
208221,allocated,eca44a9b-8f12-456d-b8eb-80baf3ec0513
208219,allocated,999545b7-cda3-4d1c-99eb-2318f08f8497
208218,allocated,4dbee149-b2bd-48c0-b97f-9cf22ced5bc1
208217,allocated,70b68a4a-82cd-4957-adf6-75b384700770
208216,allocated,f1f0be34-5856-4634-b87a-86a382bb5338
208215,allocated,f6b79a77-3575-439d-9f56-75c53a8df1cb
208214,allocated,3ad4141a-9aa3-41f8-97d2-49fd0da3b7b8
208213,allocated,3b71bef6-bfdf-4fc4-977d-70903d031e88
208211,allocated,a36a1b75-f27d-4fdd-a91c-dfccfe038833
208210,allocated,efb1924d-f59e-4d11-8f0a-a5eacefc44e5
208209,allocated,3a3d503d-a959-4a0f-8d96-7da40bcf3d7c
208208,allocated,b4d98db3-2bfb-4961-ab56-45c49efd8827
208207,allocated,fe88eb59-863e-4dd0-a020-233c0a70d8c7
208206,allocated,259cbede-1836-4548-a606-3d91d20a2cee
208205,allocated,07e80c36-d331-44fa-a861-573afa5236fe
208204,allocated,e50eed64-4a8e-45ab-8478-2c4ee94b0de4
208203,allocated,c5adb267-9ff3-4c53-8bf2-3811e6e2aa76
208202,allocated,cda6a906-78a4-4277-9163-a9b698abe87f
208201,allocated,9bb26fcb-a64d-4155-a19e-67457df26f59
208200,allocated,1ad9fbf4-0412-487b-a427-ba5d7bde896a
208199,allocated,6dea77ff-3b21-4c3e-8e1b-03040ac33c74
208198,allocated,693d42b1-59a2-4532-90aa-91d92fa3ceb8
208197,allocated,0ac45e5c-b2e2-47a2-9979-b521f1924159
208195,allocated,f8fd35db-60dc-41b1-805c-43a401df367a
208194,allocated,f5b44b11-895d-4109-acfc-9be47f4f4b80
208193,allocated,667fb591-b205-4e17-8f54-f18c687d43e0
208190,allocated,dfef85eb-b2cd-427e-812a-4cc857d6d8c7
208189,allocated,04357d3c-8787-4fcf-81ed-9a92d02c8091
208187,allocated,1dabf27e-4ee9-4677-b09b-cc51f9e07dae
208186,allocated,b6865065-0d53-4176-9f33-7fbfbcf969ad
208184,allocated,2ff1b121-beaa-425f-aee2-36df6cb29fa6
208183,allocated,474a6a22-847c-4d9b-ab99-e3696c01c967
208182,allocated,37303d9c-839e-42a9-9f8b-559a79bd42f0
208180,allocated,fe64c3be-4ee1-4000-b0be-abe3da0ecefe
208179,allocated,19c26c85-371c-493e-9d92-4a1b07ddc9dc
208178,allocated,a3443c35-832e-44c5-a720-b1fa14c04157
208177,allocated,be720c12-d2bf-4b6c-baac-373832677a97
208176,allocated,77694f66-ed8c-4530-ad73-6420bb4e3e3e
208175,allocated,aab7c4d6-3c58-481a-aa31-afa4bdc5f20c
208174,allocated,99c305b7-c5e6-4881-9a8b-ad4e7c268e99
208173,allocated,d2dc785d-5ab8-4d84-aeb9-c0311dca930b
208171,allocated,99db70e4-bb3b-40c6-9ae3-dc71e1eb8eaa
208170,allocated,96aa77e0-97ec-46cf-abe0-3d75ce3d6bd4
208169,allocated,b56ee22b-aa63-41c1-9aac-a29f5237e108
208168,allocated,c5e1245f-f697-4f71-95a6-7728347a4189
208166,allocated,30b08c34-2ca3-42a5-b2a8-e6ef11b05658
208165,allocated,70b06369-d9e4-44a9-ac07-1c2a48671a00
208164,allocated,99c02f6c-cff5-47cd-af81-2704a05e702c
208163,allocated,aec9d456-2bf7-4787-8c00-4cc31e616e5c
208162,allocated,06feff8c-1b8c-4785-aa6f-d4316359f11c
208161,allocated,725d6164-8fea-4fbd-8869-d58e2a95698e
208160,allocated,27855f21-09bd-45a0-85c7-ad6191504880
208159,allocated,9f9476d8-49e3-4749-aa56-fab0e746f964
208158,allocated,d6bc8f93-7f7c-4bfb-8ed4-1292f6d9bd8b
208157,allocated,cfe1a32b-5183-4c22-b93b-0ad9a8bce44b
208156,allocated,35b91a1c-b6b9-42ed-8126-412f6c94fdb1
208155,allocated,bae42381-ed91-426c-8cc4-b7723cff6873
208154,allocated,c2dafd0d-e045-4309-a913-4b5896d07a7d
208153,allocated,79e6e553-831c-4e48-819a-b7d3b5ef0d3b
208152,allocated,44339abc-b5e5-4816-9cd5-e2024a45aee4
208151,allocated,782ee6b7-2b6c-4d87-bd67-f3fbfc0933ab
208149,allocated,33996f5f-d534-4e4a-adab-5932ff2980a5
208146,allocated,b8ed231b-1072-4272-9aef-0a1f7dca836d
208145,allocated,65142634-6dcd-42d6-b5e7-bd7d32701bb0
208144,allocated,446f1a64-a912-4a84-a09b-c9754968ac4e
208143,allocated,1dcb3e89-fd48-480d-9d08-1991e006bb83
208142,allocated,7aeba80e-cab6-46df-b719-8535215c9d82
208141,allocated,191481fc-a8ba-4107-a23f-3b20affd9277
208140,allocated,654c4494-11d5-4270-bf7d-1eb0dbdf9367
208139,allocated,fbd47404-4db0-4bf2-aa51-37d68fbc6f41
208138,allocated,34dc266a-85cf-4dc0-9979-411cce689779
208136,allocated,d12de133-09ae-4a4a-b71d-b09f91b641c3
208135,allocated,7cc4a439-9a58-4535-ac37-cbf6356fdc12
208134,allocated,e8865720-fed2-4d75-b407-f90f53feeaf4
208133,allocated,92d7fbec-b386-4bdc-bfdf-43c48366e8e6
208132,allocated,bf492a6f-414c-4125-9dfe-6a04d3d1ef2d
208131,allocated,1a5e3151-4c4a-4c0b-9284-ec9d0b1b5b32
208129,allocated,5aea7b7b-7e2c-449f-984d-942c81617de3
208128,allocated,6a2718ab-e046-4f38-96a4-5ca78bdd6a7e
208127,allocated,aa2c8cc5-599b-4323-9a89-bc153896dcb4
208126,allocated,d86251af-1284-48d9-aa3e-ccdcd4c0791a
208125,allocated,2e3f0d85-dc7a-4819-8c44-25ecb7a99bdb
208124,allocated,1dde2006-b54c-45ac-9ce3-bd69dacdb545
208123,allocated,5b9f5c37-8b12-47eb-a2b6-886144f994c0
208121,allocated,d68c30bb-e473-4050-994e-54dc51adf3c2
208120,allocated,939dee53-2416-4dd6-840f-ac5a312c0204
208119,allocated,ae3ecc4a-5e11-4533-8ece-bde44225f148
208118,allocated,4ffd3e8b-054a-434c-ad31-ce2b96e6ace3
208116,allocated,b1471566-fe2a-4345-b235-93746a1b01e1
208115,allocated,2de412ec-8e91-4f1e-a9b3-03c2f46d785b
208114,allocated,985b74d1-0e24-4f08-b115-b7ad00cd0a36
208112,allocated,af1f06a3-4580-4848-95e7-424477236ed9
208110,allocated,e6a839f8-d2c5-4c76-bc01-6648bcee0ba3
208109,allocated,fcd02fff-edc5-4496-83be-ce7d83ec55c4
208108,allocated,085dd2b1-c7b2-4a03-ac54-ba9b315d8b95
208107,allocated,315c03d7-1863-47ef-bc2e-d8aec4ef7d80
208106,allocated,6443e97f-6d0e-476c-a30b-e2b170a9273a
208105,allocated,1f215d61-7d75-41bf-9224-f1e5dd03ce0a
208103,allocated,865dfd8b-0f3a-4139-bdd3-81759bad2d53
208102,allocated,5062c6af-f115-4bf7-a918-19f9a43304e9
208101,allocated,150639c5-2667-41e0-a8c5-a047699a5583
208099,allocated,3f2f618b-8348-4810-bb89-ae4d49bd74c5
208098,allocated,0c6e6495-daa4-4741-9b31-df99f0c13760
208097,allocated,a347ea0d-0ed9-4060-ab70-78d49d23b389
208096,allocated,3aa466a6-99a4-42ac-b8fd-7551c50cb860
208095,allocated,57e30940-9633-4af5-b1c5-236948de9089
208094,allocated,04f4656c-c478-4fc9-a001-e24417789ee1
208093,allocated,10a2a203-b54d-4190-bedf-828f6764c3fa
208092,allocated,9a63a1e3-6c68-4dd6-8dc2-79f187ccd821
208090,allocated,1195efae-cfba-4383-9ad9-61bbe3902813
208089,allocated,f064a07e-95f8-4922-9251-d7cace8643ee
208088,allocated,1cbb3954-7e90-4ff2-87d4-34dac632a901
208087,allocated,23bf973b-0ba7-4113-8ec6-fd1775d740cc
208086,allocated,bb1340b1-4119-4768-96fe-01e2e7e300e5
208083,allocated,2fc4e35e-bcd6-4185-ac57-4ff26258ba9f
208082,allocated,81608e78-0297-4c5d-a57d-d31c46fe1586
208081,allocated,42c649ee-735c-45fa-8a36-21d9ab46a4d6
208080,allocated,168b42ab-a231-4f1a-bead-941516b70a77
208079,allocated,a1649e47-7056-46a2-902a-44ca7f41cb2c
208077,allocated,897b2bf5-a943-40df-a963-9c768b4f1a53
208075,allocated,24994106-e65b-4bda-8688-5015e2a2a5b2
208074,allocated,0338846c-6c09-4d3c-85c2-2ce139c9c0de
208072,allocated,0738e41b-508d-4222-b65c-b000a30a30bb
208071,allocated,94f6544b-d3f2-4ac6-a052-dc9849c9d90a
208070,allocated,dd57ed0f-04b5-4ace-a559-74c2a5470133
208069,allocated,4dd32db7-7194-4dc1-9214-942bfb5c6559
208068,allocated,897d81c1-075b-430b-80a8-305377a39050
208067,allocated,e5fe6144-0250-4880-b3d7-8db58f058f2b
208066,allocated,7bdbcef4-f956-445e-a3ce-610f17799697
208065,allocated,ff27f987-871c-4a86-9e90-9589c59a729d
208064,allocated,7b8e2a59-4acf-4638-b6d1-db4074faeefa
208062,allocated,17268e06-f93d-468a-9f68-4153ddfa98d6
208061,allocated,ecad3365-a681-4622-b7d0-add58d97ac15
208060,allocated,368731e9-c3d0-4c08-8e99-a1a3e8dc4f65
208059,allocated,bc86da63-1c9f-4c5c-a531-858cc9b85998
208058,allocated,95239e59-7066-448c-a3e2-4220efd3eccb
208057,allocated,e2886b85-24ee-4596-8a4a-db6b2171966a
208056,allocated,d9f67176-c181-47d4-be0f-aeda91c662b7
208055,allocated,cb059a81-70f6-485b-b129-474eb47c8689
208054,allocated,19ac49f8-d316-4671-8568-26ff8105eaf8
208053,allocated,ab610e3e-9c44-49b4-90b7-23ade257ed45
208052,allocated,90c155b3-f1fc-4e75-b176-2072e9407139
208051,allocated,27400dcc-c971-4d07-b8fb-6381e43dfc99
208050,allocated,7a9653fd-9474-4c4c-95f0-385f2eb5eb16
208049,allocated,5b68734e-bd08-468d-ae29-cb7432530e4a
208048,allocated,49f5cf27-eb5c-434b-bb3d-cf070b3645da
208047,allocated,bd3a44cb-ccbb-41b7-bcad-131111d61151
208046,allocated,244f52d3-da59-4276-9750-0d93b44f5648
208045,allocated,d27acf8c-5fc0-413c-a548-d25a823a57f8
208044,allocated,d2e4e4bb-669e-4944-b07e-63ab4a7e2dee
208043,allocated,1e4842a0-3d7e-42a0-a798-ad6d8195ef25
208042,allocated,56547dd4-7006-487f-8b43-c1e15b6c7a3b
208041,allocated,ce7fc16f-b4b1-4f75-b38b-ee2c36364de1
208040,allocated,6d62db43-7c44-4bbf-bc82-e383f6a0952a
208039,allocated,7ff3efa6-9704-4e53-a3dd-9ab5c24bff15
208038,allocated,50490d79-4fe4-481a-a5a0-67798851350c
208037,allocated,020e1849-cedd-4869-bf32-ecaaadb0dba7
208036,allocated,20a8ef0c-a8da-49f5-8d3b-a1aba8667ef5
208035,allocated,3e400c23-b517-4ac6-b3ef-aa8c322f89d9
208034,allocated,5d02e9ac-4085-4a23-9da0-7657034574f7
208033,allocated,40dcd8a8-98e7-45a5-bc01-7fe67289209a
208032,allocated,9df7b22d-e875-4ea9-a774-181abc2a48a1
208031,allocated,4bd97f9b-897c-4b2d-a757-af4e19e57281
208030,allocated,d905206a-5e92-47a2-85a3-38c51228e7ce
208029,allocated,f2df711e-98af-477a-9910-5d0f65264936
208028,allocated,d037d609-185a-446f-b7ab-255bfe241ec4
208027,allocated,10c8a0da-2106-4e31-b3d2-ca6e54d7b62e
208026,allocated,10e9635f-c824-4bf5-8591-a7dd867ea162
208025,allocated,134264de-cfd4-4302-bb4d-ef75b7fd350d
208023,allocated,cc2a1ed5-9f87-46f5-a9bc-601bff1191da
208022,allocated,cb65c047-d619-44fd-8d13-00511051e413
208021,allocated,fb6b5aa0-d984-49c0-8853-eb5260b1b6a3
208020,allocated,b05d5cbe-b83e-4157-afa5-e5e5ebc423c1
208019,allocated,3fc3ba7a-54fa-49b9-81d7-5f1089992970
208018,allocated,f64e6e2b-09ed-43a7-a62e-82deee34ea0b
208017,allocated,6c7b04c9-b03a-4378-ac72-9b435a6a7676
208016,allocated,3a6399b4-ee91-4cbf-8f66-090b2c4ef94f
208015,allocated,eb111a75-29f3-44db-88e7-c719ecdee0b2
208014,allocated,7f78b38f-c320-47ab-8f3c-c85907133d36
208013,allocated,978b0c47-50a1-403b-90cd-31af146a997f
208012,allocated,71460503-770f-4977-938f-32906c96ab39
208011,allocated,3d62284e-e6ca-4e76-8b9b-3afa1505ca2e
208010,allocated,0a24ae76-ac22-45f8-b330-dca3649e264f
208009,allocated,2d2ee262-4fc0-4138-a17f-41b5d501fc9f
208008,allocated,259d8bb9-6a66-4465-8339-614a605b6e40
208007,allocated,6a453da4-4c81-4065-8ea0-bba0a066482a
208006,allocated,086a03bf-1409-41e2-b918-51ce9c8e9aaa
208005,allocated,cbf75f1f-210c-4b24-a30f-371e71b4e6ce
208004,allocated,d2f8ddb7-9cec-4aa8-9257-bb872107d642
208003,allocated,e98952c8-ed5e-435f-907d-33f46074b2e8
208002,allocated,0b846925-30d7-4fbe-9701-5d5bdf3a6077
208001,allocated,acc10912-942d-42cf-b8e4-7118cc4729f3
208000,allocated,ea28f60b-9e4b-4727-82e6-f3e2b850b54a
207999,allocated,c55171f1-da4e-436f-8919-c6f4233d9380
207998,allocated,bb717319-0204-4e29-a49e-32163c1c587a
207997,allocated,f6ec5c76-c772-422f-9eb7-50c2eb049e50
207996,allocated,c3dc891b-cdf7-4bac-ada0-8089a95424de
207995,allocated,8b1b16d8-1dd5-49b9-b180-9eccbf19069c
207994,allocated,56f16ebd-754f-4034-8978-40a28802f9ba
207992,allocated,9b185a1a-ad63-4576-a584-c5f6d2276512
207991,allocated,11d6bca5-f038-4031-a19d-422486f1ea78
207990,allocated,c74d7a38-415e-4ea1-b1a3-9a4b931878a2
207989,allocated,85a65b55-ce87-42cf-86dd-f2f99e84c686
207988,allocated,6c729879-8134-4de8-97a8-28f5e59f848e
207987,allocated,2d91fedb-991b-4b05-b59b-42612f7c5401
207986,allocated,b3d9b82a-8230-4cda-8372-a0f88cf2da75
207985,allocated,7f575739-98ad-41a8-bb4e-294623f46e8f
207984,allocated,51b184ac-9f14-4237-b9ba-db4089b439e2
207983,allocated,e18d7ace-0137-4a32-840b-354d2b1faa48
207982,allocated,b933ea3f-5c2c-4f67-965c-e444d9c9cd7d
207981,allocated,ca444290-f84d-4a5c-b59d-4215506177f4
207980,allocated,dad06245-ffc7-4f24-bb45-3b16810c6031
207979,allocated,e90ce8bb-df9a-4be8-bf03-68cd9e459b34
207978,allocated,42636078-fe9b-4b33-81fc-175e3c1a6f97
207977,allocated,35661c30-5cf9-492a-b0e3-86fc5db05d08
207976,allocated,04316c86-97c5-4259-9316-9ba79893c99c
207975,allocated,7e2671ba-1e9e-4077-8070-3e9164458ee0
207974,allocated,edd47d3c-8ba2-4a7f-9a0a-ca44f61eec66
207973,allocated,0ea9534d-0686-4e66-8a61-8f9155f7565e
207971,allocated,662aedd6-5aed-49fa-a665-4e97fea01e5d
207970,allocated,9a382069-fdfe-4e7e-886d-f36be0ea5913
207969,allocated,42a50760-d2a2-464a-aae3-3379b5a601fa
207968,allocated,33f22d23-d79a-46d0-8162-0c24ca6180a6
207967,allocated,5423550c-eada-473b-9678-38930110a39c
207966,allocated,53c18f59-9726-4fa3-87a8-7d595d45d01a
207965,allocated,e3a5b72d-e647-4dd4-a563-16c670dcc306
207964,allocated,931eac77-1fdf-473b-bc91-1ed62f5ac438
207963,allocated,d6663463-ef67-420e-b44c-8c7375595ec3
207962,allocated,aa989be2-738b-452d-8178-fbeece737d3e
207961,allocated,a929c6b7-273e-49eb-9e8a-9176e842cf44
207960,allocated,dc92d72f-bea6-4150-a707-fefac09bba29
207959,allocated,7fecd8ef-b4f1-4e25-9e3e-efdccc221a23
207958,allocated,2b962f68-7b82-4920-9d26-d961270f3913
207957,allocated,f5d18d48-2d4a-426a-a9e5-93b48a842d22
207956,allocated,0db0842d-abd2-4840-b644-9ff50d48bda8
207954,allocated,2fc4e35e-bcd6-4185-ac57-4ff26258ba9f
207953,allocated,bd5d7559-4b96-44a4-adb7-3837b3c45fda
207952,allocated,d857ece7-6954-463d-9552-aec3ff87dbe0
207951,allocated,0d1f308e-dfb5-4854-8ade-4bd30541618f
