number,country,org
15636,GB,COLLINGWOOD Collingwood Business Solutions Limited
15635,GB,YAHOO-UKL Yahoo-UK Limited
15633,ES,UOC-AS Universitat Oberta de Catalunya
15632,RU,"Alfa-Bank-AS JSC ""Alfa-Bank"""
15630,ES,UNED Universidad Nacional de Educacion a Distancia - UNED
15629,HU,UNITECHNAL United Technology Alliance Kft.
15626,US,GF-UA GREEN FLOID LLC
15625,NL,ING-AS ING Bank N.V.
15624,PL,OKITECH OKITECH Krzysztof Kusnierczyk
15623,CH,CYBERLINK Cyberlink AG
15622,GB,uk-frontline Frontline Consultancy and Business Services Limited
15618,PL,PLIVA-AS TEVA OPERATIONS POLAND Sp. z o.o.
15617,GR,WIND-HELLAS Nova Telecommunications & Media Single Member S.A
15616,ES,ES-IBERCOMTELECOM-BACKBONE XTRA TELECOM S.A.
15615,LV,"IT_SERVICES SIA ""IT Services"""
15614,CZ,Dragon Dragon Internet a.s.
15613,DE,Cologne-Frankfurt FactSet GmbH
15612,IE,SERVECENTRIC ServeCentric Ltd.
15611,IR,IROST-AS Iranian Research Organization for Science & Technology
15608,ES,Banco Inversis S.A.
15607,IT,BPER Banca SPA
15606,PL,NASK-DNS-ANYCAST NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY
15605,IT,CONNESI Connesi s.p.a.
15601,GB,Baring Investment Services Ltd
15600,CH,QUICKLINE Quickline AG
15599,RU,AVANTEL-NEFTEUGANSK-ASN JSC Avantel
15598,DE,IPX-AS15598 NorthC Deutschland GmbH
15596,UA,AS-IP-CUSTOMERS VIRTUAL TELECOM LLC
15595,UA,Skyline-AS Skyline Electronics Ltd.
15594,DE,NETZQUADRAT netzquadrat GmbH
15590,DE,Atruvia Atruvia AG
15589,IT,ASN-CLOUDITALIA Retelit Digital Services S.p.A.
15587,PL,CDPP Netia SA
15585,CH,BEWAN-AS Finanzdirektion des Kantons Bern
15584,IT,SIAG Informatica Alto Adige Spa
15582,RU,AKADO-B2C-AS JSC Comcor
15580,DE,Allianz Technology SE
15577,UA,RDR-AS RISE LTD
15576,CH,NTS NTS workspace AG
15575,CH,FREITAG-AS FREITAG lab.ag
15572,GB,Cybertrust Verizon UK Limited
15570,GB,INAP-LON PACKETFABRIC (UK) LTD
15568,GB,EBRD European Bank for Reconstruction and Development
15566,HU,Infotechna Infotechna Ltd.
15565,GB,GTT - EMEA Ltd.
15563,PL,ALIOR-AS15563 Alior Bank S.A.
15562,NL,SNIJDERS Job Snijders
15559,RU,Renaissance-Ins-AS PJSC Renaissance Insurance Group
15557,FR,LDCOMNET Societe Francaise Du Radiotelephone - SFR SA
15556,RU,"SITYSOL-AS City Solutions, LLC"
15555,ZZ,-Reserved AS-
15554,AT,AS15554 Hutchison Drei Austria GmbH
15553,IT,CERVED-AS CERVED GROUP S.p.A.
15552,RU,"CK LLC ""Real-net"""
15550,DE,COUNTANDCARE COUNT+CARE Verwaltungs GmbH
15549,KZ,National Information Technologies Joint-Stock Company
15548,ES,"CCR-AS Cajamar Caja Rural, Sociedad Cooperativa de Credito"
15547,CH,NETPLUS netplus.ch SA
15545,ZZ,-Reserved AS-
15544,GR,DATAWAYS Dataways S.A.
15543,FR,ODDO-AS Oddo BHF SCA
15542,NL,ZEELANDNET DELTA Fiber Nederland B.V.
15541,PL,CETI-AS Marcin Bochenek trading as CETI s.c.
15540,DE,GEDAS-DE-AS operational services GmbH & Co. KG
15539,BH,Batelco-Core-IP-Network BEYON B.S.C.
15536,GR,CEDEFOP-AS European Centre for the Development of Vocational Training (CEDEFOP)
15535,NL,VIRTUALXS-AS Virtual Access Internet BV
15534,BG,DatamaxBG Datamax AD
15533,GB,SASEUROPE Redcentric Solutions Ltd
15532,CH,Raiffeisen Schweiz Genossenschaft
15529,IT,SGS-BP-AS Banco BPM S.P.A
15526,IL,INTERWISE-AS INTERWISE Ltd
15525,PT,MEO-EMPRESAS MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
15520,RO,ASN-TELEEST TeleEst SRL
15519,SE,IW-NET-AS Oracle Svenska AB
15518,DE,CIRC-AS Circular Informationssysteme GmbH
15517,CH,NETSTREAM-CH Netstream Holding AG
15516,DK,DK-DANSKKABELTV DKTV A/S
15515,IT,UNICREDIT-AS-VR-IT UniCredit S.p.A.
15513,CH,BeKB Berner Kantonalbank AG
15512,CZ,VODAFONE-CZ-AS-3 Vodafone Czech Republic a.s.
15511,LB,lb-iconnect iconnect sarl
15510,GB,CWCS-PS Compuweb Communications Services Limited
15508,RU,NOVOSOFT-AS Novosoft razvitie Ltd.
15507,PL,IT3GNS-P4-AS P4 Sp. z o.o.
15505,SA,KAU King Abdulaziz University (KAU) - Deanship of Information Technology
15504,BG,TradeNetworks Naxex Technological Development Ltd
15503,PL,MULTINET-SA Netia SA
15502,IE,Vodafone-Ireland-ASN Vodafone Ireland Limited
15500,RU,PJSC Rostelecom
15499,DE,GECITS-EU Computacenter Management GmbH trading as Computacenter AG & Co.oHG
15498,AT,RTCnow RTCnow Streaming Services GmbH
15497,SK,Colocall 1 Cloud Lab s.r.o.
15496,FI,Aalto University
15495,DE,BASF-IT-SERVICES BASF Digital Solutions GmbH
15493,RU,"RUSCOMP-AS ""Russian company"" LLC"
15492,DE,PFALZWERKE-AS PFALZWERKE AG
15491,GE,"SILKNET JSC ""Silknet"""
15490,GB,SHANEMCC Shane Mc Cormack
15489,FR,ARTFUL-AS Claranet SAS
15488,ES,UPV-EHU Universidad del Pais Vasco - Euskal Herriko Unibertsitatea
15486,DE,MATERNA-AS Materna Information & Communications SE
15485,CZ,GTSNOVERA T-Mobile Czech Republic a.s.
15483,LV,"SALESLV-AS SIA ""NESS"""
15482,GB,GTT - EMEA Ltd.
15480,NL,VFNL-AS Vodafone Libertel B.V.
15479,DE,FibreLac euNetworks GmbH
15478,PL,omniTRANSIT Euvic Solutions S.A.
15475,EG,NOL
15474,IS,RHNET Rannsokna- og haskolanet Islands hf.
15472,IT,ASN-NEWSOFT TERRALINK S.R.L.
15471,RO,SNR-RO S.N. Radiocomunicatii S.A.
15470,PL,AVERTECH AverTech Sp. z o.o.
15469,IT,AS-GS-3 Naquadria S.R.L.
15468,RU,KLGELECS-AS PJSC Rostelecom
15466,NL,ASN-DTO Commando Materieel en IT
15465,DE,SiemensDE Siemens AG
15464,TR,IHLASNET Ihlas Net A.S.
15463,GB,NETWORKI-AS Virtustream UK Ltd
15461,UA,"SOLVERNET-AS NVTOV ""SOLVER"""
15460,TR,TURKIYE HALKBANKASI A.S.
15459,DK,Viking-Life VIKING LIFE-SAVING EQUIPMENT A/S
15458,UA,"TLC TriLogiC Group, Ltd."
15457,PT,"NOS_MADEIRA NOS Madeira Comunicacoes, S.A."
15456,DE,INTERNETX-AS InterNetX GmbH
15454,RU,ARBUZ-AS ARBUZ Co.Ltd
15451,DE,DATEV-AS DATEV eG
15450,ES,ALHAMBRA Alhambra Systems SA
15449,RU,"OHRANATELECOM ""Ohrana Telecom"" LLC"
15447,NL,AS-CM CM.com N.V.
15446,DE,XCOMAGNET flatexDEGIRO SE
15445,US,ICQ-AS Yahoo Inc.
15443,PL,Gremi Media SA
15442,DE,PG-Europe Procter & Gamble Service GmbH
15440,LT,"Baltneta UAB ""Baltnetos komunikacijos"""
15439,GR,EUROBANK-EFG Eurobank S.A.
15437,IT,ASN-KJWS CESENA NET S.R.L.
15436,FR,Witbe-AS WITBE S.A.
15435,NL,KABELFOON DELTA Fiber Nederland B.V.
15434,DE,AS-OVERTURN-BAVARIA overturn technologies GmbH
15433,SM,Tism Telecom Italia San Marino S.p.A
15432,CH,TP-ZUERICH Internet Services Inc
15430,GR,European Dynamics S.A.
15429,ZZ,-Reserved AS-
15428,RU,DAGNET-AS DagNet Ltd.
15426,NL,XENOSITE Enreach Netherlands B.V.
15425,CZ,COMA PODA a.s.
15424,FI,ELISA-VIDERA Elisa Oyj
15423,DK,Maersk A.P. MOLLER - MAERSK A/S
15422,FR,PPR-AS15422 Kering SA
15421,GB,INAP-PAR PACKETFABRIC (UK) LTD
15419,LT,"LRTC-AS SC ""Lithuanian Radio and TV Center"""
15418,GB,IONOS-ANYCAST Fasthosts Internet Limited
15415,DE,OBIS Oberberg-Online Informationssysteme GmbH
15412,GB,FLAG-AS FLAG TELECOM UK LIMITED
15411,DK,Danisco International N&H Denmark ApS
15410,HU,BT_Hungary BT Limited Magyarorszagi Fioktelepe
15405,IE,EASTCORK-AS East Cork Broadband Limited
15404,GB,COLT Technology Services Group Limited
15402,IR,PTS Pishgaman Tejarat Sayar Company (Private Joint Stock)
15401,FR,EOLAS-AS Orange Business Services SA
15399,KE,WANANCHI-
15398,CH,CYBERCORE-AS Werft22 AG
15397,ME,TelenorMontenegro One Crna Gora DOO
15396,PL,ICM-COM University of Warsaw
15395,GB,RACKSPACE-LON Rackspace Ltd.
15393,SI,VELCOM-AS1 Velcom d.o.o
15392,LV,ELVIM-AS Elvim SIA
15391,PL,SYSCL1 Sysclay Sp. z o. o.
15389,FO,Faroese-Telecom-AS P/F Telefonverkid
15388,DE,OMC-AS OMCnet Internet Service GmbH
15386,UA,ASN-HEALTH Lamis Ukraine LLC
15383,BE,Paradigm
15380,CZ,"ANSCZ Air Navigation Services of the Czech Republic, state enterprise"
15378,RU,TELE2-RU-AS T2 Mobile LLC
15377,UA,FREGAT TRADITIONAL LLC
15375,DE,DKB Commerzbank Aktiengesellschaft
15373,PL,CZESTMAN-AS Politechnika Czestochowska
15372,DE,IBH-AS IBH IT-Service GmbH
15370,RU,MFISOFT-AS Citadel LLC
15368,DE,INTARES Intares GmbH
15366,DE,DNSNET DNS:NET Internet Service GmbH
15364,ES,ASN-TECAVICAS Tecavicas S.L.
15363,DE,ASINFOSCORE arvato infoscore GmbH
15362,BG,RiskEngineering Risk Engineering Ltd.
15361,CH,"UBP UNION BANCAIRE PRIVEE, UBP SA"
15359,US,"DATTO-DOM - Datto, LLC"
15358,US,AEL-INET - American Equity Investment Life Insurance Company
15357,US,"HCL-186-15357 - HARBIN CLINIC, LLC"
15356,US,THEBANCORP - Thebancorp.com
15355,US,EISLER-US - Eisler Capital US LLC
15354,US,"AS-BML01 - Morgan, Lewis & Bockius LLP"
15353,CA,XENTAIN - Xentain Solutions Inc.
15352,US,TCCC - The Coca-Cola Company
15351,US,"VISPERAD-NETWORKS-LLC - VISPERAD NETWORKS, LLC"
15350,US,ALGN-ASN-001 - Algona Municipal Utilities
15349,US,AS-NJ1-DIA - Guggenheim Services LLC
15348,CA,TUCOWS - Tucows.com Co.
15347,US,15347 - IBEX Global Solutions
15346,US,"ENOVA-HLR - Enova International, Inc."
15345,US,AUSTINCC - Austin Community College
15344,LC,ASN15344-SLU - Karib Cable
15343,US,"AM-EX - AMERIPRISE FINANCIAL SERVICES, LLC"
15342,US,DDPMI-1 - DELTA DENTAL PLAN OF MICHIGAN
15341,US,ALLEGHENYINTEL - Breezeline
15340,US,"CVI-BORDER-1 - Community Vision, Inc."
15339,US,"DRILLINGINFO - Drilling Info, Inc."
15338,US,CEROBI - CEROBI LLC
15337,US,WRHARPER - Wm. Rainey Harper College
15336,US,"CONCOR-1 - Concordia University, St. Paul"
15335,US,"KAPLAN-TELEPHONE - KAPLAN TELEPHONE COMPANY, INC."
15334,US,RESPONSYS - Responsys Inc.
15333,US,"AS-ARIN-ZENTOP-APPLE-01 - Apple Network, LLC"
15332,US,"VIND-AS-1-VINDICIA-INC - Vindicia, Inc."
15331,US,"BCI-LAB - Blackfoot Telephone Cooperative, Inc."
15330,US,"WEB-COM-ASN2 - Web.com Group, Inc."
15329,US,DENO - Deno
15328,US,"DATAPRISE-INC - Dataprise, Inc."
15327,US,"EPS-ECS - EPS US, LLC"
15326,US,HIGHERSPEED - Higherspeed Internet
15325,US,"CRVDNS - CRVDNS, Inc"
15324,US,"BARRACUDA-NETWORKS-INC - Barracuda Networks, Inc."
15323,US,BSD405 - Bellevue School District #405
15322,US,UPWARD-BROADBAND - Upward Broadband LLC
15321,CA,GROUPE-MASKATEL-LP - Groupe Maskatel
15320,US,"PRIMELINK - FirstLight Fiber, Inc."
15319,US,CSLNA-NJ-ASN - COSCO Shipping Lines North America Inc.
15318,CA,MCGILL-AS - McGill University
15317,US,SERVEREL-AS - Serverel Inc.
15316,US,IVANET-VANCOUVER - IBASIS INC.
15315,US,IVANET-LISBON - IBASIS INC.
15314,US,JENZABAR-ASN1 - jenzabar inc
15313,US,"PMTL-AS1 - Pembroke Telephone Company, Inc."
15312,US,PWGL - Prime Wholesale Goods LLC
15311,CL,TELEFONICA EMPRESAS CHILE SA
15310,US,CITGOPETROLEUM - CITGO PETROLEUM CORPORATION
15309,US,MBAEA-AS - Mississippi Bend Area Education Agency
15308,US,B-A-C-S - Verizon Business
15307,US,CHILDRENS-SEATTLE - Childrens Hospital and Regional Medical Center
15306,US,WALSWORTH-FULTON - WALSWORTH PUBLISHING COMPANY
15305,US,"SYRINGANETWORKS - Syringa Networks, LLC"
15304,US,WASHOE-NET - Washoe County
15303,US,NIKE-SECURITIES - First Trust Portfolios L.P.
15302,US,TRIALCARD-01 - TrialCard Incorporated
15301,ZZ,-Reserved AS-
15300,US,4IMPRINT - 4imprint
15299,US,CFS-AS01 - CarsForSale.com
15298,US,"LSB-INDUSTRIES-INC - LSB Industries, Inc."
15297,US,"EPLUS-ASN - EPLUS, Inc."
15296,CA,CYBERA - Cybera Inc
15295,US,UNC-1388600-ASN - University of Northern Colorado
15294,US,"SENTINELTECH - Sentinel Technologies, Inc."
15293,US,ASN-ISS-ATL - IBM
15292,US,"PIDOXA-RACINE - PIN Business Network, Inc."
15291,US,POLAROID - Polaroid Corporation
15290,US,ZAYO-CAN-15290 - Zayo Bandwidth
15289,US,10GBPS-NET - 10Gbs LLC
15288,US,NOKIA-NA - Nokia of America Corporation
15287,US,"EASYVM-LLC - EasyVM, LLC"
15286,US,"SIG-ASN1 - Senator Investment Group, LP"
15285,US,SRLCD - Cash Depot
15284,US,"DSC - Digital Service Consultants, Inc."
15283,CA,VIAGENIE-IPV6 - ViaGenie Inc.
15282,US,"DATA443-COMMTOUCH-INC-2 - Data443 Risk Mitigation, Inc."
15281,US,NGCPUB - National Gypsum Company
15280,US,HOSTLEASING - Host Leasing Corporation
15279,US,PHHMORT-AS - PHH Mortgage Corporation
15278,US,SAVVY-NET - Savvy Networks USA
15277,US,"HILLINTL-USMRL1 - Hill International, Inc."
15276,US,ZENDA-ASN - Zenda Telephone
15275,US,GREENFIELDNET-WLT-CT - TOLUNA USA Inc.
15274,AR,House Internet S.R.L.
15273,US,KDDIA-USPEN - KDDI America Inc.
15272,US,"MIH-10-15272 - Miami International Holdings, Inc"
15271,US,CENTENE-CORPORATION - Centene Corporation
15270,US,AS-PAETEC-NET - Windstream Communications LLC
15269,US,PAI-AS - ConocoPhillips Company
15268,US,MDARCHIVES - Maryland State Archives
15267,US,702COM - 702 Communications
15266,US,THE-TEAM-COMPANIES - Cast & Crew LLC
15265,US,PREVARE-LLC-BEVERLY-MA - Prevare LLC
15264,US,"RA1900 - Muehlstein Administrative Services, LLC"
15263,US,GALLUP1 - Gallup
15262,US,TSYS-NDC-COPORATE-INTERNET - Global Payments Inc.
15261,PR,ZT - Zellius Telecommunications Inc.
15260,US,"DWS-NY - Disney Worldwide Services, Inc."
15259,US,ATT-ITSNCS-1 - AT&T Solutions ITSNCS
15258,US,GBCO - Gilbane Building Company
15257,US,"NBT-LABS - NBT Labs, LLC"
15256,BR,Itau Unibanco S.A.
15255,US,BISK - Bisk - Totaltape Publishing
15254,US,"TIHC-DC1 - TI Intermediate Holdings, LLC"
15253,US,SDSHERIFF-2 - SDSO
15252,AR,ESCAPE INTERNET PROVIDER S.R.L.
15251,US,"GRAND-CENTRAL-STATION - Grand Central Station Internet Services, Inc."
15250,US,USFAMILY-ASN - Metronet
15249,US,"XPRESS-DATA - Xpress Data, Inc."
15248,US,METASWITCH-AS1 - Metaswitch Networks Corp.
15247,CA,RADIANT-VANCOUVER - GOCO TECHNOLOGY LIMITED PARTNERSHIP
15245,US,HARTE-HANKS-AS15245 - Harte-Hanks Inc.
15244,US,ADD2NET-INC - HostPapa
15243,US,WIDENER - Widener University
15242,US,"ITS-FIBER-01 - ITS Fiber, LLC"
15241,PA,Unete de Panama
15240,US,INSIGHT2PROFIT - Insight2Profit
15239,US,BRA-ASN - Franklin Mutual Insurance Company
15238,US,GF-AS15238 - Gates Foundation
15237,ZZ,-Reserved AS-
15236,MX,Universidad de Colima
15235,US,OMC-COGENT - The Old Mountain Company Inc.
15234,US,MCGENERGY - MCG Energy Solutions LLC
15233,US,"WEBDOTCOM-WEBSITEPROS - Web.com Group, Inc."
15232,US,RODGERSBUILDERS - Rodgers Builders
15231,US,STARNOVA-LLC - Starnova LLC
15230,US,WARREN-GENERAL-HOSPITAL - Warren General Hospital
15229,US,"EDFTNA - EDF Trading North America, LLC"
15228,US,"OREILLYMEDIA-AS1 - OReilly Media, Inc."
15227,US,"LUMOS - LUMOS Networks, Inc."
15226,US,"QTS-SAT2 - Quality Technology Services, LLC"
15225,US,PERSECO - Perseco
15224,US,OMNITURE - Adobe Inc.
15223,US,TXWES - Texas Wesleyan University
15222,US,GRACE-CLOUD-NET - Grace International Inc.
15221,US,STRATUSIQ - StratusIQ
15220,ZZ,-Reserved AS-
15219,US,"AS-15219 - Inteliquent, inc."
15218,US,ASN-CXA-OK-15218-CBS - Cox Communications Inc.
15217,US,HPINC - HP Inc.
15216,US,"HOSTWAY - Ntirety, Inc."
15215,US,"FARMERS-NETWORK - Farmers Group, Inc."
15214,US,MOREPEERING - MorePeering
15213,US,THIGNET - Tower Hill Insurance Group
15212,US,C-SPIRE-WIRELESS - C Spire
15211,US,"SQUARE - Square, Inc."
15210,US,"VIV-ASN - Vividion Therapeutics, Inc."
15209,US,COMMVAULT - CommVault Systems
15208,CL,Servicio de Impuestos Internos
15207,US,FIMC - Fairway Independent Mortgage Corporation
15206,US,"TVEC - TVEC Connect, LLC"
15205,US,NCPDAS - Nassau County Police Department
15204,US,"ITC-SD-01 - INTERSTATE TELECOMMUNICATIONS COOPERATIVE, INC."
15203,US,MHMRAHC-ASN - MHMRA
15202,US,GELLER - Geller & Company LLC
15201,BR,Universo Online S.A.
15200,ZZ,-Reserved AS-
15199,US,WWU - Western Washington University
15198,US,"CCPI---SITE-1 - Convention Communications Provisioners, Inc."
15197,US,CONCORD - Concord Technologies
15196,US,MDDOT - Maryland Department of Transportation
15195,US,AGNETWORX - Alhambra-Grantfork Telephone Company
15194,CA,CSE-AS - Commission Scolaire de lEstuaire
15193,US,"KKWC-ASN1 - Kleinberg, Kaplan, Wolff & Cohen, P.C."
15192,CA,INSTITUT-DE-TECHNOLOGIE-AGROALIMENTAIRE-DU-QUEBEC - Institut de technologie agroalimentaire du Quebec
15191,US,"WIN-NET - Western Independent Networks, Inc."
15190,US,CTS-LANGUAGELINK - CTS LanguageLink
15189,US,"VIMRO-AS15189 - VIMRO, LLC"
15188,US,"K12ITC - Menlo, Inc."
15187,US,MOTOROLA-MOBILITY - Motorola Inc
15186,US,FUTUREGRID - Indiana University
15185,US,HIBBERT-EAST - The Hibbert Group
15184,US,NRTC-ISP - NRTC
15183,US,WVIX - West Virginia Internet Exchange
15182,US,ALE-NAR-CALI-RD-01 - ALE USA Inc.
15181,ZZ,-Reserved AS-
15180,BR,DIGITALSERVICES.UOL S.A.
15179,US,AS15179 - Oracle Corporation
15178,ZZ,-Reserved AS-
15177,US,STARTOUCH-WA1 - STARTOUCH INC
15176,US,"AS-INOC - INOC, LLC"
15175,US,ACC-1 - Advanced Cabling and Communications
15174,ZZ,-Reserved AS-
15173,US,NEWMA-11 - Newmarket Corporation
15172,US,REINHARDT-WAL-1 - Reinhardt University
15171,US,TOMBIGBEE-FIBER - Tombigbee Fiber LLC
15170,US,MATCHNET - Spark Networks Limited
15169,US,GOOGLE - Google LLC
15168,US,"15168 - Media Breakaway, LLC"
15167,ZZ,-Reserved AS-
15166,US,TCNJ - The College of New Jersey
15165,US,MTC-LRCOMMUNICATIONS - Mutual Telephone Company
15164,US,UPNLLC - Unite Private Networks LLC.
15163,US,"MTD - MTD Products, Inc"
15162,CA,NETMINDERS-SERVER-HOSTING - Netminders Server Hosting
15161,US,"STRADLEY - Stradley Ronon Stevens & Young, LLP"
15160,CA,BMO-SCARB - Bank of Montreal
15158,CA,ALGOMAU-SSM - Algoma University
15157,US,NORWORLD - NORTHWESTERN CORPORATION
15156,US,TSBVI - Texas School for the Blind and Visually Impaired
15155,US,SOUTHERN-FARM-BUREAU-LIFE-INSURANCE - Southern Farm Bureau Life Insurance Company
15154,US,SBBSNET - Network Services Group
15153,US,"STARWIRELESS-15153 - StarVision, Inc."
15152,US,MODIVCARE-ASN1 - Modivcare Inc.
15151,CU,Center for Genetic Engineering andBiotechnology
15150,US,BELLTECH-AS - BELLWETHER TECHNOLOGY CORPORATION
15149,US,"EZZI-101-BGP - Core Technology Services, Inc."
15148,US,"BLACKBAUD-ASN - Blackbaud, Inc."
15147,US,DHSINETNOC - DEPARTMENT OF HOMELAND SECURITY
15146,BS,CABLEBAHAMAS - Cable Bahamas
15145,US,"GLOBALSCAPE - GlobalSCAPE, Inc."
15144,US,"XYMMETRIX-XYMMETRIX-LLC - Xymmetrix, LLC"
15143,US,"TOMORIN - Tomorin Network, LLC"
15142,US,"ADSNET-COM - Automated Data Systems, Inc"
15141,US,ASN-BAUSCH-LOMB - Bausch & Lomb
15140,US,HAWKEYECOLLEGE - Hawkeye Community College
15139,US,PANASONIC - Panasonic Corporation of North America
15138,US,MOTOROLA-MOBILITY - Motorola Inc
15137,US,"JETPAY-AS - JetPay, LLC"
15136,US,AS-NSPOF - NSPOF Communications Inc
15135,US,DYN-HC - Oracle Corporation
15134,US,PWCSA - Prince William County Service Authority
15133,US,EDGECAST - Edgecast Inc.
15132,US,LA-INET - City National Bank
15131,US,DATASERV - DATASERV
15130,US,USDOJ-GOV - U. S. Department of Justice
15129,US,GENESEO-IL - Geneseo Telephone Company
15128,CA,COMWAVE-BGP-01 - Comwave Telecom Inc.
15127,CA,CHATHAM-INTERNET-ACCESS - Xplore Inc.
15126,US,"SMAI - Suzuki Marine USA, LLC"
15125,PE,SENCINET LATAM PERU S.A.C.
15124,US,TOR-CCONNECT-01 - Town of Ridgefield
15123,US,FBEMC-ASN - French Broad EMC
15122,CA,PTPBROADBAND - Point to Point Communications
15121,US,CALTEL-COM - Calaveras Internet Company
15120,US,RHS-AS - Rockford Health System
15119,US,SOUTHERN-ILLINOIS-UNIVERSITY - Southern Illinois University Carbondale
15118,US,SIUMED - Southern Illinois University - School of Medicine
15117,US,ANHEUSER-BUSCH - Anheuser-Busch Companies Inc.
15116,US,PITT-STATE - Pittsburg State University
15115,US,PREMIERE-NETWORKS-15115 - Premiere Networks
15114,US,"HOSTDEPOT-ASN - Host Depot, Inc."
15113,US,AMX-LLC-AS - Harman International Industries Inc.
15112,US,GATX-CORP - GATX Corporation
15111,US,"HERMANMILLER - MillerKnoll, Inc."
15110,US,HILLS-CCC-INET - Hillsborough County - Clerk of Circuit Court
15109,US,"TRAPP-ONLINE-02 - Trapp Online, LLC"
15108,US,ALLO-COMM - Allo Communications LLC
15107,MX,Grupo Financiero Bancomer
15106,US,ASN-LENNOX - Lennox International Inc.
15105,US,NETWORKTELEPHONE - Windstream Communications LLC
15104,US,"MBNA-NET-AS1 - Bank of America, National Association"
15103,US,KITTY-IX - KittyTransit LLC
15102,CA,ASN-WIBAND-1 - Xplore Inc.
15101,CA,CENTRAL1 - Central 1 Credit Union
15100,US,BEVCOMM-AS1 - Bevcomm
15099,US,MONROE-COUNTY-MI-PUBLIC-ASN - County of Monroe
15098,US,CAMBE-13 - Camber Capital Management LLC
15097,US,"FFF-AS - FFF Enterprises, Inc"
15096,US,SONN Steven Noble
15095,US,DEALER-DOT-COM-AS1 - Dealer Dot Com Inc.
15094,CA,SISC - SIS Consulting
15093,US,NEWWAVECOMM2 - New Wave Communications
15092,US,STAR2STAR - Sangoma US Inc.
15091,US,SHENTEL - Shenandoah Cable Television LLC
15090,CA,RANGTEL - RANGTEL
15089,US,MASSMUTUAL - Massachusetts Mutual Life Insurance Company
15088,US,FNG - First Network Group Inc
15087,US,MEAGTELECOM - MEAG Telecom
15086,US,"QVC - QVC, Inc."
15085,US,"IMMEDION - Immedion, LLC"
15084,US,CONVERGYS - Concentrix CVG Corporation
15083,US,INFOLINK-MIA-US - Infolink Global Corporation
15082,US,OMEG-LCN - OMEGAI
15081,US,OMNI-FIBER - Omni Fiber
15080,US,VIKINGGLOBAL - Viking Global Investors LP
15079,US,IONIC-AS - Ionic Capital Management LLC
15078,AR,Telelatina S.A.
15077,US,"MAG-TEK - MAG-TEK, INC."
15076,US,"LERWO34OS - Delgado Industries, LLC"
15075,PA,Wireless Communications Panama
15074,US,VIEWSONIC - Viewsonic Corporation
15073,US,BSC-BRANCHOFFICE02 - Blue Shield of California
15072,US,NETRIPLEX-CORPORATION - Netriplex Corporation
15071,US,BAX-BGP - BAX GLOBAL
15070,US,"EDGELP - Edgestream Partners, L.P."
15069,US,SBA - Smith Bucklin & Associates Inc
15068,US,SUPERCLUBS-JDV - SuperClubs.com
15067,CA,R2I-CLOUD - r2i.ca
15066,CO,SkyNet de Colombia S.A.
15065,US,"SLIC-COM-INTERNET - Slic Network Solutions, Inc"
15064,AR,Internet Argentina
15063,US,PWEH-ASN - Pratt and Whitney
15062,US,MERIDIAN-BUSINESS-CENTERS - Meridian Business Centers
15061,CA,ICBC-INET - Insurance Corporation of British Columbia
15060,US,XO-ASN7 - Verizon Business
15059,US,CENLAR-FSB-2020 - Cenlar FSB
15058,US,XO-ASN8 - Verizon Business
15057,US,XO-ASN6 - Verizon Business
15056,US,XO-ASN9 - Verizon Business
15055,US,YOURCOLO-ASN-1 - YourColo LLC
15054,US,"OMEGA-TX - Northeast Texas Broadband, LLC"
15053,US,ROLL-GLOBAL-LLC - Roll Global LLC
15052,CA,CITY-OF-BURNABY - CITY OF BURNABY
15051,US,TEREX-CORPORATION - TEREX CORPORATION
15050,US,RF-AS1 - The Rockefeller Foundation
15049,US,TOCO - Tompkins County
15048,US,METLIFE-ASN - MetLife
15047,US,"CRABEL-CAPITAL-MANAGEMENT-LLC - Crabel Capital Management, LLC"
15046,US,SU-COLO - Syracuse University
15045,US,"KITTELSON - KITTELSON AND ASSOCIATES, INC."
15044,CA,ECHO-GROUP-AS - Echo Online Internet Inc.
15043,US,"NACS-AS15043 - New Age Consulting Service, Inc."
15042,US,"URBN - Urban Communications, Inc."
15041,US,"ETRN-MKC - ETRN.com, Inc."
15040,US,DUCKYASN - Ducky Networks LLC
15039,US,MSCDIRECT-1 - MSC Industrial Supply Co.
15038,US,"CAMBINC-1 - The Cambridge Incubator, LLC"
15037,CA,CANIX-QUEBEC-CITY-IXP - QIX Solutions & Services
15036,US,TOWN-OF-PINEVILLE - Town of Pineville
15035,US,"X2NSAT-SVN - X2nSat, Inc"
15034,AR,TIBA S.A.
15033,US,XPRES-PDX - XPRESSBET INC.
15032,US,CTRX-AS1 - Catamaran LLC
15031,CA,MAGMA-AS15031 - Magma Communications Ltd.
15029,US,TIC-USDHHS - U.S. Department of Health & Human Services
15028,US,PENTWATER-CAPITAL-MGMT - PENTWATER CAPITAL MANAGEMENT LLC
15027,US,FH-ASN-15027 - Foley Hoag LLP
15026,US,ACXIOM - Acxiom LLC
15025,US,AS-BARTOW - City of Bartow
15024,CA,PACKET-WORKS - Packetworks Inc.
15023,US,LOTUS-CANTON - Lotus International Company
15022,ZA,ADEPT-
15021,US,"NOOSH - NOOSH, INC"
15020,US,"AS-BANDITO - Bandito Networks, Inc"
