region,country,ip,prefixlength
apnic,AU,2001:df2:8380::,48
apnic,AU,2001:df2:8b80::,48
apnic,AU,2001:df2:9400::,48
apnic,AU,2001:df2:9a00::,48
apnic,AU,2001:df2:9c80::,48
apnic,AU,2001:df2:9e80::,48
apnic,AU,2001:df2:9f00::,48
apnic,AU,2001:df2:b680::,48
apnic,AU,2001:df2:bb80::,48
apnic,AU,2001:df2:c400::,48
apnic,AU,2001:df2:c500::,48
apnic,AU,2001:df2:c800::,48
apnic,AU,2001:df2:cb00::,48
apnic,AU,2001:df2:d480::,48
apnic,AU,2001:df2:d880::,48
apnic,AU,2001:df2:db00::,48
apnic,AU,2001:df2:de00::,48
apnic,AU,2001:df2:e700::,48
apnic,AU,2001:df2:ea00::,48
apnic,AU,2001:df2:ed00::,48
apnic,AU,2001:df2:ee00::,47
apnic,AU,2001:df2:f180::,48
apnic,AU,2001:df2:f480::,48
apnic,AU,2001:df2:f500::,48
apnic,AU,2001:df2:f680::,48
apnic,AU,2001:df2:fe80::,48
apnic,AU,2001:df3:1080::,48
apnic,AU,2001:df3:1400::,48
apnic,AU,2001:df3:1500::,48
apnic,AU,2001:df3:1600::,48
apnic,AU,2001:df3:1700::,48
apnic,AU,2001:df3:1d00::,48
apnic,AU,2001:df3:2500::,48
apnic,AU,2001:df3:2a00::,48
apnic,AU,2001:df3:2f00::,48
apnic,AU,2001:df3:2f80::,48
apnic,AU,2001:df3:3100::,48
apnic,AU,2001:df3:3b80::,48
apnic,AU,2001:df3:4300::,48
apnic,AU,2001:df3:5400::,48
apnic,AU,2001:df3:5d00::,48
apnic,AU,2001:df3:6080::,48
apnic,AU,2001:df3:6900::,48
apnic,AU,2001:df3:6f00::,48
apnic,AU,2001:df3:7300::,48
apnic,AU,2001:df3:7780::,48
apnic,AU,2001:df3:7880::,48
apnic,AU,2001:df3:7900::,48
apnic,AU,2001:df3:7e00::,48
apnic,AU,2001:df3:8280::,48
apnic,AU,2001:df3:8b00::,48
apnic,AU,2001:df3:8c80::,48
apnic,AU,2001:df3:8f80::,48
apnic,AU,2001:df3:9080::,48
apnic,AU,2001:df3:9400::,48
apnic,AU,2001:df3:9900::,48
apnic,AU,2001:df3:a480::,48
apnic,AU,2001:df3:a880::,48
apnic,AU,2001:df3:b400::,48
apnic,AU,2001:df3:b680::,48
apnic,AU,2001:df3:ba00::,48
apnic,AU,2001:df3:c100::,48
apnic,AU,2001:df3:c400::,48
apnic,AU,2001:df3:c580::,48
apnic,AU,2001:df3:c600::,48
apnic,AU,2001:df3:ce80::,48
apnic,AU,2001:df3:cf80::,48
apnic,AU,2001:df3:d000::,48
apnic,AU,2001:df3:d400::,48
apnic,AU,2001:df3:d500::,48
apnic,AU,2001:df3:dd00::,48
apnic,AU,2001:df3:de00::,48
apnic,AU,2001:df3:e580::,48
apnic,AU,2001:df3:e780::,48
apnic,AU,2001:df3:ee80::,48
apnic,AU,2001:df3:ef00::,48
apnic,AU,2001:df3:fd00::,48
apnic,AU,2001:df3:fe80::,48
apnic,AU,2001:df4:1400::,48
apnic,AU,2001:df4:1a00::,48
apnic,AU,2001:df4:1c00::,48
apnic,AU,2001:df4:1c80::,48
apnic,AU,2001:df4:2400::,48
apnic,AU,2001:df4:2580::,48
apnic,AU,2001:df4:2880::,48
apnic,AU,2001:df4:2980::,48
apnic,AU,2001:df4:2c80::,48
apnic,AU,2001:df4:3200::,48
apnic,AU,2001:df4:3600::,48
apnic,AU,2001:df4:3780::,48
apnic,AU,2001:df4:3880::,48
apnic,AU,2001:df4:3a00::,48
apnic,AU,2001:df4:3e00::,48
apnic,AU,2001:df4:4080::,48
apnic,AU,2001:df4:4580::,48
apnic,AU,2001:df4:4e00::,48
apnic,AU,2001:df4:5080::,48
apnic,AU,2001:df4:5200::,48
apnic,AU,2001:df4:5600::,48
apnic,AU,2001:df4:5780::,48
apnic,AU,2001:df4:5800::,48
apnic,AU,2001:df4:6080::,48
apnic,AU,2001:df4:6500::,48
apnic,AU,2001:df4:6980::,48
apnic,AU,2001:df4:6981::,48
apnic,AU,2001:df4:6a00::,48
apnic,AU,2001:df4:6e00::,48
apnic,AU,2001:df4:6f00::,48
apnic,AU,2001:df4:7c00::,48
apnic,AU,2001:df4:8500::,48
apnic,AU,2001:df4:8600::,48
apnic,AU,2001:df4:8e80::,48
apnic,AU,2001:df4:9600::,48
apnic,AU,2001:df4:9a00::,48
apnic,AU,2001:df4:9e00::,48
apnic,AU,2001:df4:a200::,48
apnic,AU,2001:df4:a500::,48
apnic,AU,2001:df4:a600::,48
apnic,AU,2001:df4:ac00::,48
apnic,AU,2001:df4:ae00::,48
apnic,AU,2001:df4:ae80::,48
apnic,AU,2001:df4:b600::,48
apnic,AU,2001:df4:b680::,48
apnic,AU,2001:df4:bf80::,48
apnic,AU,2001:df4:c500::,48
apnic,AU,2001:df4:c980::,48
apnic,AU,2001:df4:cc80::,48
apnic,AU,2001:df4:ce00::,48
apnic,AU,2001:df4:de00::,48
apnic,AU,2001:df4:e100::,48
apnic,AU,2001:df4:e400::,48
apnic,AU,2001:df4:e580::,48
apnic,AU,2001:df4:e600::,48
apnic,AU,2001:df4:e680::,48
apnic,AU,2001:df4:ea00::,48
apnic,AU,2001:df4:ec00::,48
apnic,AU,2001:df4:ee80::,48
apnic,AU,2001:df4:f200::,48
apnic,AU,2001:df4:f500::,48
apnic,AU,2001:df4:f580::,48
apnic,AU,2001:df4:f600::,48
apnic,AU,2001:df4:f800::,48
apnic,AU,2001:df4:fa00::,48
apnic,AU,2001:df4:fe00::,48
apnic,AU,2001:df4:ff00::,48
apnic,AU,2001:df5:1200::,48
apnic,AU,2001:df5:1300::,48
apnic,AU,2001:df5:1680::,48
apnic,AU,2001:df5:1c80::,48
apnic,AU,2001:df5:1d80::,48
apnic,AU,2001:df5:2200::,48
apnic,AU,2001:df5:2580::,48
apnic,AU,2001:df5:2b00::,48
apnic,AU,2001:df5:2d00::,48
apnic,AU,2001:df5:3000::,48
apnic,AU,2001:df5:3500::,48
apnic,AU,2001:df5:3680::,48
apnic,AU,2001:df5:3780::,48
apnic,AU,2001:df5:3c80::,48
apnic,AU,2001:df5:3f00::,48
apnic,AU,2001:df5:4180::,48
apnic,AU,2001:df5:4780::,48
apnic,AU,2001:df5:4880::,48
apnic,AU,2001:df5:4a80::,48
apnic,AU,2001:df5:5300::,48
apnic,AU,2001:df5:5800::,48
apnic,AU,2001:df5:6500::,48
apnic,AU,2001:df5:6980::,48
apnic,AU,2001:df5:6b00::,48
apnic,AU,2001:df5:6d00::,48
apnic,AU,2001:df5:6f00::,48
apnic,AU,2001:df5:7500::,48
apnic,AU,2001:df5:7700::,48
apnic,AU,2001:df5:7900::,48
apnic,AU,2001:df5:7f00::,48
apnic,AU,2001:df5:8200::,48
apnic,AU,2001:df5:9680::,48
apnic,AU,2001:df5:9700::,48
apnic,AU,2001:df5:9780::,48
apnic,AU,2001:df5:9d00::,48
apnic,AU,2001:df5:a580::,48
apnic,AU,2001:df5:a600::,48
apnic,AU,2001:df5:ab00::,48
apnic,AU,2001:df5:b200::,48
apnic,AU,2001:df5:b480::,48
apnic,AU,2001:df5:b980::,48
apnic,AU,2001:df5:c800::,48
apnic,AU,2001:df5:cb00::,48
apnic,AU,2001:df5:cc00::,48
apnic,AU,2001:df5:ce00::,48
apnic,AU,2001:df5:d480::,48
apnic,AU,2001:df5:d500::,48
apnic,AU,2001:df5:d501::,48
apnic,AU,2001:df5:d580::,48
apnic,AU,2001:df5:d600::,48
apnic,AU,2001:df5:d900::,48
apnic,AU,2001:df5:db00::,48
apnic,AU,2001:df5:db80::,48
apnic,AU,2001:df5:dd00::,48
apnic,AU,2001:df5:e200::,48
apnic,AU,2001:df5:e380::,48
apnic,AU,2001:df5:e600::,48
apnic,AU,2001:df5:ea00::,48
apnic,AU,2001:df5:ef80::,48
apnic,AU,2001:df5:f280::,48
apnic,AU,2001:df5:f400::,47
apnic,AU,2001:df5:f480::,48
apnic,AU,2001:df5:f900::,48
apnic,AU,2001:df5:fb80::,48
apnic,AU,2001:df5:fd00::,48
apnic,AU,2001:df6:1080::,48
apnic,AU,2001:df6:1100::,48
apnic,AU,2001:df6:1200::,48
apnic,AU,2001:df6:1400::,48
apnic,AU,2001:df6:1b00::,48
apnic,AU,2001:df6:2100::,48
apnic,AU,2001:df6:2400::,48
apnic,AU,2001:df6:3980::,48
apnic,AU,2001:df6:3a00::,48
apnic,AU,2001:df6:3b00::,48
apnic,AU,2001:df6:4000::,48
apnic,AU,2001:df6:4001::,48
apnic,AU,2001:df6:4100::,48
apnic,AU,2001:df6:4600::,48
apnic,AU,2001:df6:4e00::,48
apnic,AU,2001:df6:5000::,48
apnic,AU,2001:df6:5200::,48
apnic,AU,2001:df6:5880::,48
apnic,AU,2001:df6:5b00::,48
apnic,AU,2001:df6:5d80::,48
apnic,AU,2001:df6:6600::,48
apnic,AU,2001:df6:6680::,48
apnic,AU,2001:df6:6a00::,48
apnic,AU,2001:df6:6e80::,48
apnic,AU,2001:df6:7a00::,48
apnic,AU,2001:df6:7b80::,48
apnic,AU,2001:df6:7c00::,48
apnic,AU,2001:df6:8200::,48
apnic,AU,2001:df6:8800::,48
apnic,AU,2001:df6:9000::,48
apnic,AU,2001:df6:9080::,48
apnic,AU,2001:df6:9300::,48
apnic,AU,2001:df6:9380::,48
apnic,AU,2001:df6:9800::,48
apnic,AU,2001:df6:9a80::,48
apnic,AU,2001:df6:a100::,48
apnic,AU,2001:df6:ad00::,48
apnic,AU,2001:df6:ad80::,48
apnic,AU,2001:df6:ae80::,48
apnic,AU,2001:df6:b200::,48
apnic,AU,2001:df6:b600::,48
apnic,AU,2001:df6:c200::,48
apnic,AU,2001:df6:c500::,48
apnic,AU,2001:df6:cd80::,48
apnic,AU,2001:df6:d480::,48
apnic,AU,2001:df6:d500::,48
apnic,AU,2001:df6:d900::,48
apnic,AU,2001:df6:e500::,47
apnic,AU,2001:df6:e580::,48
apnic,AU,2001:df6:e581::,48
apnic,AU,2001:df6:e680::,48
apnic,AU,2001:df6:ee00::,48
apnic,AU,2001:df6:f200::,48
apnic,AU,2001:df6:f300::,48
apnic,AU,2001:df6:f500::,48
apnic,AU,2001:df6:f800::,48
apnic,AU,2001:df6:fb00::,48
apnic,AU,2001:df6:fc00::,48
apnic,AU,2001:df6:fe00::,48
apnic,AU,2001:df6:ff00::,48
apnic,AU,2001:df7:1200::,48
apnic,AU,2001:df7:1400::,48
apnic,AU,2001:df7:1580::,48
apnic,AU,2001:df7:1680::,48
apnic,AU,2001:df7:2280::,48
apnic,AU,2001:df7:2400::,48
apnic,AU,2001:df7:2800::,48
apnic,AU,2001:df7:2880::,48
apnic,AU,2001:df7:2a00::,48
apnic,AU,2001:df7:3200::,48
apnic,AU,2001:df7:3300::,48
apnic,AU,2001:df7:3900::,48
apnic,AU,2001:df7:3e00::,48
apnic,AU,2001:df7:4200::,48
apnic,AU,2001:df7:4b00::,48
apnic,AU,2001:df7:4d00::,48
apnic,AU,2001:df7:4e00::,48
apnic,AU,2001:df7:4f00::,48
apnic,AU,2001:df7:5100::,48
apnic,AU,2001:df7:5b00::,48
apnic,AU,2001:df7:5f00::,48
apnic,AU,2001:df7:6200::,48
apnic,AU,2001:df7:6a00::,48
apnic,AU,2001:df7:6c80::,48
apnic,AU,2001:df7:7580::,48
apnic,AU,2001:df7:7600::,48
apnic,AU,2001:df7:8f80::,48
apnic,AU,2001:df7:9080::,48
apnic,AU,2001:df7:9280::,48
apnic,AU,2001:df7:9500::,48
apnic,AU,2001:df7:9c00::,48
apnic,AU,2001:df7:a000::,48
apnic,AU,2001:df7:a080::,48
apnic,AU,2001:df7:a380::,48
apnic,AU,2001:df7:ac00::,48
apnic,AU,2001:df7:ad00::,48
apnic,AU,2001:df7:ae80::,48
apnic,AU,2001:df7:af80::,48
apnic,AU,2001:df7:b680::,48
apnic,AU,2001:df7:ba80::,48
apnic,AU,2001:df7:bb80::,48
apnic,AU,2001:df7:bc80::,48
apnic,AU,2001:df7:be00::,48
apnic,AU,2001:df7:c080::,48
apnic,AU,2001:df7:cd80::,47
apnic,AU,2001:df7:d300::,48
apnic,AU,2001:df7:d400::,48
apnic,AU,2001:df7:d500::,48
apnic,AU,2001:df7:d600::,48
apnic,AU,2001:df7:d800::,48
apnic,AU,2001:df7:d980::,48
apnic,AU,2001:df7:da80::,48
apnic,AU,2001:df7:e800::,48
apnic,AU,2001:df7:e900::,48
apnic,AU,2001:df7:ea00::,48
apnic,AU,2001:df7:ec00::,48
apnic,AU,2001:df7:ee80::,48
apnic,AU,2001:df7:ef00::,48
apnic,AU,2001:df7:f300::,48
apnic,BD,2001:de8:b::,48
apnic,BD,2001:dd8:1d::,48
apnic,BD,2001:df6:80::,48
apnic,BD,2001:df0:29f::,48
apnic,BD,2001:df0:2c3::,48
apnic,BD,2001:df0:2c5::,48
apnic,BD,2001:df0:4c0::,48
apnic,BD,2001:df0:640::,48
apnic,BD,2001:df0:740::,48
apnic,BD,2001:df0:7c0::,48
apnic,BD,2001:df0:b40::,48
apnic,BD,2001:df0:c40::,48
apnic,BD,2001:df0:f80::,48
apnic,BD,2001:df1:380::,48
apnic,BD,2001:df1:400::,48
apnic,BD,2001:df1:540::,48
apnic,BD,2001:df1:700::,48
apnic,BD,2001:df1:7c0::,48
apnic,BD,2001:df1:9c0::,48
apnic,BD,2001:df1:e80::,48
apnic,BD,2001:df1:f80::,48
apnic,BD,2001:df2:7c0::,48
apnic,BD,2001:df2:880::,48
apnic,BD,2001:df2:a40::,48
apnic,BD,2001:df2:a80::,48
apnic,BD,2001:df2:ac0::,48
apnic,BD,2001:df2:cc0::,48
apnic,BD,2001:df2:fc0::,48
apnic,BD,2001:df3:500::,48
apnic,BD,2001:df4:980::,48
apnic,BD,2001:df4:a80::,48
apnic,BD,2001:df5:180::,48
apnic,BD,2001:df5:f80::,48
apnic,BD,2001:df6:180::,48
apnic,BD,2001:df6:280::,48
apnic,BD,2001:df6:700::,48
apnic,BD,2001:df6:880::,48
apnic,BD,2001:df0:12c0::,48
apnic,BD,2001:df0:1640::,48
apnic,BD,2001:df0:1680::,48
apnic,BD,2001:df0:1880::,48
apnic,BD,2001:df0:1980::,48
apnic,BD,2001:df0:19c0::,48
apnic,BD,2001:df0:1ac0::,48
apnic,BD,2001:df0:1c80::,48
apnic,BD,2001:df0:1cc0::,48
apnic,BD,2001:df0:1d40::,48
apnic,BD,2001:df0:1ec0::,48
apnic,BD,2001:df0:1f40::,48
apnic,BD,2001:df0:20c0::,48
apnic,BD,2001:df0:2140::,48
apnic,BD,2001:df0:21c0::,48
apnic,BD,2001:df0:2240::,48
apnic,BD,2001:df0:2480::,48
apnic,BD,2001:df0:2540::,48
apnic,BD,2001:df0:2640::,48
apnic,BD,2001:df0:28c0::,48
apnic,BD,2001:df0:2ac0::,48
apnic,BD,2001:df0:2b80::,48
apnic,BD,2001:df0:2bc0::,48
apnic,BD,2001:df0:2dc0::,48
apnic,BD,2001:df0:2ec0::,48
apnic,BD,2001:df0:31c0::,48
apnic,BD,2001:df0:3240::,48
apnic,BD,2001:df0:3540::,48
apnic,BD,2001:df0:35c0::,48
apnic,BD,2001:df0:3640::,48
apnic,BD,2001:df0:36c0::,48
apnic,BD,2001:df0:3840::,48
apnic,BD,2001:df0:3b80::,48
apnic,BD,2001:df0:3c40::,48
apnic,BD,2001:df0:3cc0::,48
apnic,BD,2001:df0:3e40::,48
apnic,BD,2001:df0:3f80::,48
apnic,BD,2001:df0:4080::,48
apnic,BD,2001:df0:41c0::,48
apnic,BD,2001:df0:4240::,48
apnic,BD,2001:df0:42c0::,48
apnic,BD,2001:df0:4480::,48
apnic,BD,2001:df0:4540::,48
apnic,BD,2001:df0:48c0::,48
apnic,BD,2001:df0:49c0::,48
apnic,BD,2001:df0:4a80::,48
apnic,BD,2001:df0:4bc0::,48
apnic,BD,2001:df0:4c40::,48
apnic,BD,2001:df0:4cc0::,48
apnic,BD,2001:df0:4d40::,48
apnic,BD,2001:df0:4e40::,48
apnic,BD,2001:df0:4f40::,48
apnic,BD,2001:df0:4f80::,48
apnic,BD,2001:df0:4fc0::,48
apnic,BD,2001:df0:5240::,48
apnic,BD,2001:df0:5280::,48
apnic,BD,2001:df0:52c0::,48
apnic,BD,2001:df0:53c0::,48
apnic,BD,2001:df0:5740::,48
apnic,BD,2001:df0:5980::,48
apnic,BD,2001:df0:5c00::,48
apnic,BD,2001:df0:5e80::,48
apnic,BD,2001:df0:5f40::,48
apnic,BD,2001:df0:6040::,48
apnic,BD,2001:df0:6180::,48
apnic,BD,2001:df0:6340::,48
apnic,BD,2001:df0:66c0::,48
apnic,BD,2001:df0:67c0::,48
apnic,BD,2001:df0:6940::,48
apnic,BD,2001:df0:6ac0::,48
apnic,BD,2001:df0:6bc0::,48
apnic,BD,2001:df0:6c40::,48
apnic,BD,2001:df0:6dc0::,48
apnic,BD,2001:df0:7140::,48
apnic,BD,2001:df0:75c0::,48
apnic,BD,2001:df0:7700::,48
apnic,BD,2001:df0:7cc0::,48
apnic,BD,2001:df0:7f40::,48
apnic,BD,2001:df0:7fc0::,48
apnic,BD,2001:df0:8040::,48
apnic,BD,2001:df0:8080::,48
apnic,BD,2001:df0:80c0::,48
apnic,BD,2001:df0:8240::,48
apnic,BD,2001:df0:83c0::,48
apnic,BD,2001:df0:8580::,48
apnic,BD,2001:df0:87c0::,48
apnic,BD,2001:df0:8c40::,48
apnic,BD,2001:df0:8e80::,48
apnic,BD,2001:df0:8f40::,48
apnic,BD,2001:df0:9140::,48
apnic,BD,2001:df0:9240::,48
apnic,BD,2001:df0:9540::,48
apnic,BD,2001:df0:9940::,48
apnic,BD,2001:df0:9a80::,48
apnic,BD,2001:df0:9c40::,48
apnic,BD,2001:df0:a080::,48
apnic,BD,2001:df0:a0c0::,48
apnic,BD,2001:df0:a140::,48
apnic,BD,2001:df0:a240::,48
apnic,BD,2001:df0:a740::,48
apnic,BD,2001:df0:af80::,48
apnic,BD,2001:df0:b080::,48
apnic,BD,2001:df0:b0c0::,48
apnic,BD,2001:df0:b380::,48
apnic,BD,2001:df0:b440::,48
apnic,BD,2001:df0:b480::,48
apnic,BD,2001:df0:b640::,48
apnic,BD,2001:df0:b780::,48
apnic,BD,2001:df0:b7c0::,48
apnic,BD,2001:df0:b940::,48
apnic,BD,2001:df0:b980::,48
apnic,BD,2001:df0:ba40::,48
apnic,BD,2001:df0:bac0::,48
apnic,BD,2001:df0:bcc0::,48
apnic,BD,2001:df0:bdc0::,48
apnic,BD,2001:df0:c140::,48
apnic,BD,2001:df0:c240::,48
apnic,BD,2001:df0:c3c0::,48
apnic,BD,2001:df0:c880::,48
apnic,BD,2001:df0:c8c0::,48
apnic,BD,2001:df0:ca40::,48
apnic,BD,2001:df0:ca80::,48
apnic,BD,2001:df0:cac0::,48
apnic,BD,2001:df0:cc40::,48
apnic,BD,2001:df0:ccc0::,48
apnic,BD,2001:df0:ce80::,48
apnic,BD,2001:df0:cf40::,48
apnic,BD,2001:df0:d380::,48
apnic,BD,2001:df0:d3c0::,48
apnic,BD,2001:df0:d440::,48
apnic,BD,2001:df0:d4c0::,48
apnic,BD,2001:df0:d5c0::,48
apnic,BD,2001:df0:da80::,48
apnic,BD,2001:df0:db40::,48
apnic,BD,2001:df0:dcc0::,48
apnic,BD,2001:df0:ddc0::,48
apnic,BD,2001:df0:dec0::,48
apnic,BD,2001:df0:dfc0::,48
apnic,BD,2001:df0:e280::,48
apnic,BD,2001:df0:e340::,48
apnic,BD,2001:df0:e380::,48
apnic,BD,2001:df0:e4c0::,48
apnic,BD,2001:df0:e5c0::,48
apnic,BD,2001:df0:e640::,48
apnic,BD,2001:df0:e6c0::,48
apnic,BD,2001:df0:e740::,48
apnic,BD,2001:df0:e7c0::,48
apnic,BD,2001:df0:ecc0::,48
apnic,BD,2001:df0:edc0::,48
apnic,BD,2001:df0:efc0::,48
apnic,BD,2001:df0:f1c0::,48
apnic,BD,2001:df0:f280::,48
apnic,BD,2001:df0:f340::,48
apnic,BD,2001:df0:f380::,48
apnic,BD,2001:df0:f480::,48
apnic,BD,2001:df0:f7c0::,48
apnic,BD,2001:df0:f880::,48
apnic,BD,2001:df0:f940::,48
apnic,BD,2001:df0:fc40::,48
apnic,BD,2001:df0:fc80::,48
apnic,BD,2001:df1:11c0::,48
apnic,BD,2001:df1:14c0::,48
apnic,BD,2001:df1:1540::,48
apnic,BD,2001:df1:1780::,48
apnic,BD,2001:df1:1940::,48
apnic,BD,2001:df1:1dc0::,48
apnic,BD,2001:df1:2340::,48
apnic,BD,2001:df1:23c0::,48
apnic,BD,2001:df1:2440::,48
apnic,BD,2001:df1:24c0::,48
apnic,BD,2001:df1:2500::,48
apnic,BD,2001:df1:2bc0::,48
apnic,BD,2001:df1:2c40::,48
apnic,BD,2001:df1:2f40::,48
apnic,BD,2001:df1:2fc0::,48
apnic,BD,2001:df1:3140::,48
apnic,BD,2001:df1:31c0::,48
apnic,BD,2001:df1:3380::,48
apnic,BD,2001:df1:3400::,48
apnic,BD,2001:df1:3480::,48
apnic,BD,2001:df1:3680::,48
apnic,BD,2001:df1:3a40::,48
apnic,BD,2001:df1:3b00::,48
apnic,BD,2001:df1:3b40::,48
apnic,BD,2001:df1:42c0::,48
apnic,BD,2001:df1:4440::,48
apnic,BD,2001:df1:4680::,48
apnic,BD,2001:df1:47c0::,48
apnic,BD,2001:df1:49c0::,48
apnic,BD,2001:df1:4a40::,48
apnic,BD,2001:df1:4a80::,48
apnic,BD,2001:df1:4bc0::,48
apnic,BD,2001:df1:4d80::,48
apnic,BD,2001:df1:4dc0::,48
apnic,BD,2001:df1:4e80::,48
apnic,BD,2001:df1:4f40::,48
apnic,BD,2001:df1:5380::,48
apnic,BD,2001:df1:53c0::,48
apnic,BD,2001:df1:55c0::,48
apnic,BD,2001:df1:5800::,48
apnic,BD,2001:df1:59c0::,48
apnic,BD,2001:df1:5a40::,48
apnic,BD,2001:df1:5cc0::,48
apnic,BD,2001:df1:5d40::,48
apnic,BD,2001:df1:6340::,48
apnic,BD,2001:df1:6480::,48
apnic,BD,2001:df1:65c0::,48
apnic,BD,2001:df1:6740::,48
apnic,BD,2001:df1:6a80::,48
apnic,BD,2001:df1:6b00::,48
apnic,BD,2001:df1:6b40::,48
apnic,BD,2001:df1:6d40::,48
apnic,BD,2001:df1:6e40::,48
apnic,BD,2001:df1:6f40::,48
apnic,BD,2001:df1:74c0::,48
apnic,BD,2001:df1:7680::,48
apnic,BD,2001:df1:77c0::,48
apnic,BD,2001:df1:78c0::,48
apnic,BD,2001:df1:7a80::,48
apnic,BD,2001:df1:7b40::,48
apnic,BD,2001:df1:7ec0::,48
apnic,BD,2001:df1:80c0::,48
apnic,BD,2001:df1:8240::,48
apnic,BD,2001:df1:8400::,48
apnic,BD,2001:df1:84c0::,48
apnic,BD,2001:df1:8680::,48
apnic,BD,2001:df1:87c0::,48
apnic,BD,2001:df1:8a00::,48
apnic,BD,2001:df1:8b40::,48
apnic,BD,2001:df1:8d40::,48
apnic,BD,2001:df1:8e80::,48
apnic,BD,2001:df1:8f00::,48
apnic,BD,2001:df1:8f40::,48
apnic,BD,2001:df1:8fc0::,48
apnic,BD,2001:df1:9140::,48
apnic,BD,2001:df1:9180::,48
apnic,BD,2001:df1:9200::,48
apnic,BD,2001:df1:92c0::,48
apnic,BD,2001:df1:9540::,48
apnic,BD,2001:df1:9740::,48
apnic,BD,2001:df1:97c0::,48
apnic,BD,2001:df1:9900::,48
apnic,BD,2001:df1:9940::,48
apnic,BD,2001:df1:9a40::,48
apnic,BD,2001:df1:9e80::,48
apnic,BD,2001:df1:a1c0::,48
apnic,BD,2001:df1:a340::,48
apnic,BD,2001:df1:a400::,48
apnic,BD,2001:df1:a4c0::,48
apnic,BD,2001:df1:a740::,48
apnic,BD,2001:df1:a7c0::,48
apnic,BD,2001:df1:a8c0::,48
apnic,BD,2001:df1:ad40::,48
apnic,BD,2001:df1:adc0::,48
apnic,BD,2001:df1:b1c0::,48
apnic,BD,2001:df1:b4c0::,48
apnic,BD,2001:df1:b540::,48
apnic,BD,2001:df1:ba80::,48
apnic,BD,2001:df1:bbc0::,48
apnic,BD,2001:df1:bc40::,48
apnic,BD,2001:df1:bc80::,48
apnic,BD,2001:df1:be80::,48
apnic,BD,2001:df1:c0c0::,48
apnic,BD,2001:df1:c240::,48
apnic,BD,2001:df1:c340::,48
apnic,BD,2001:df1:c440::,48
apnic,BD,2001:df1:c8c0::,48
apnic,BD,2001:df1:c9c0::,48
apnic,BD,2001:df1:cb80::,48
apnic,BD,2001:df1:cc80::,48
apnic,BD,2001:df1:ce40::,48
apnic,BD,2001:df1:d0c0::,48
apnic,BD,2001:df1:d1c0::,48
apnic,BD,2001:df1:d4c0::,48
apnic,BD,2001:df1:d8c0::,48
apnic,BD,2001:df1:d980::,48
apnic,BD,2001:df1:da40::,48
apnic,BD,2001:df1:dac0::,48
apnic,BD,2001:df1:dd40::,48
apnic,BD,2001:df1:dec0::,48
apnic,BD,2001:df1:e0c0::,48
apnic,BD,2001:df1:e1c0::,48
apnic,BD,2001:df1:e340::,48
apnic,BD,2001:df1:e940::,48
apnic,BD,2001:df1:eb00::,48
apnic,BD,2001:df1:eb40::,48
apnic,BD,2001:df1:ebc0::,48
apnic,BD,2001:df1:ec40::,48
apnic,BD,2001:df1:ec80::,48
apnic,BD,2001:df1:f040::,48
apnic,BD,2001:df1:f180::,48
apnic,BD,2001:df1:f680::,48
apnic,BD,2001:df1:f780::,48
apnic,BD,2001:df1:f7c0::,48
apnic,BD,2001:df1:f880::,48
apnic,BD,2001:df1:fe80::,48
apnic,BD,2001:df2:1200::,48
apnic,BD,2001:df2:1380::,48
apnic,BD,2001:df2:2780::,48
apnic,BD,2001:df2:2880::,48
apnic,BD,2001:df2:3700::,48
apnic,BD,2001:df2:3780::,48
apnic,BD,2001:df2:3980::,48
apnic,BD,2001:df2:4280::,48
apnic,BD,2001:df2:4380::,48
apnic,BD,2001:df2:4780::,48
apnic,BD,2001:df2:4f80::,48
apnic,BD,2001:df2:5280::,48
apnic,BD,2001:df2:5580::,48
apnic,BD,2001:df2:5880::,48
apnic,BD,2001:df2:6080::,48
apnic,BD,2001:df2:6580::,48
apnic,BD,2001:df2:7180::,48
apnic,BD,2001:df2:7200::,48
apnic,BD,2001:df2:7e80::,48
apnic,BD,2001:df2:8480::,48
apnic,BD,2001:df2:8900::,48
apnic,BD,2001:df2:9180::,48
apnic,BD,2001:df2:9380::,48
apnic,BD,2001:df2:9b80::,48
apnic,BD,2001:df2:9f80::,48
apnic,BD,2001:df2:a080::,48
apnic,BD,2001:df2:a780::,48
apnic,BD,2001:df2:ac80::,48
apnic,BD,2001:df2:b780::,48
apnic,BD,2001:df2:b781::,48
apnic,BD,2001:df2:b980::,48
apnic,BD,2001:df2:bd80::,48
apnic,BD,2001:df2:be80::,48
apnic,BD,2001:df2:bf80::,48
apnic,BD,2001:df2:c080::,48
apnic,BD,2001:df2:c180::,48
apnic,BD,2001:df2:c580::,48
apnic,BD,2001:df2:cc80::,48
apnic,BD,2001:df2:cd80::,48
apnic,BD,2001:df2:d180::,48
apnic,BD,2001:df2:df80::,48
apnic,BD,2001:df2:e080::,48
apnic,BD,2001:df2:e180::,48
apnic,BD,2001:df2:ec80::,48
apnic,BD,2001:df2:ed80::,48
apnic,BD,2001:df2:ee80::,48
apnic,BD,2001:df2:ef80::,48
apnic,BD,2001:df2:f780::,48
apnic,BD,2001:df2:fd80::,48
apnic,BD,2001:df3:1000::,48
apnic,BD,2001:df3:1580::,48
apnic,BD,2001:df3:1780::,48
apnic,BD,2001:df3:1f80::,48
apnic,BD,2001:df3:2b80::,48
