region,country,ip,prefixlength
ripencc,RU,193.151.0.0,22
ripencc,RU,193.151.108.0,22
ripencc,RU,193.151.192.0,19
ripencc,RU,193.151.225.0,24
ripencc,RU,193.151.227.0,24
ripencc,RU,193.151.228.0,24
ripencc,RU,193.151.229.0,24
ripencc,RU,193.151.230.0,24
ripencc,RU,193.151.231.0,24
ripencc,RU,193.151.232.0,21
ripencc,RU,193.160.12.0,23
ripencc,RU,193.160.131.0,24
ripencc,RU,193.160.158.0,24
ripencc,RU,193.160.228.0,22
ripencc,RU,193.160.255.0,24
ripencc,RU,193.161.193.0,24
ripencc,RU,193.164.146.0,24
ripencc,RU,193.164.194.0,23
ripencc,RU,193.164.200.0,23
ripencc,RU,193.164.204.0,23
ripencc,RU,193.164.214.0,23
ripencc,RU,193.169.0.0,23
ripencc,RU,193.169.4.0,23
ripencc,RU,193.169.22.0,23
ripencc,RU,193.169.24.0,23
ripencc,RU,193.169.28.0,23
ripencc,RU,193.169.32.0,23
ripencc,RU,193.169.34.0,23
ripencc,RU,193.169.36.0,23
ripencc,RU,193.169.38.0,23
ripencc,RU,193.169.44.0,23
ripencc,RU,193.169.52.0,23
ripencc,RU,193.169.60.0,23
ripencc,RU,193.169.62.0,23
ripencc,RU,193.169.96.0,23
ripencc,RU,193.169.102.0,23
ripencc,RU,193.169.110.0,23
ripencc,RU,193.169.118.0,23
ripencc,RU,193.169.122.0,23
ripencc,RU,193.169.128.0,23
ripencc,RU,193.169.172.0,23
ripencc,RU,193.169.176.0,23
ripencc,RU,193.169.178.0,23
ripencc,RU,193.169.202.0,23
ripencc,RU,193.169.210.0,23
ripencc,RU,193.169.220.0,23
ripencc,RU,193.169.222.0,23
ripencc,RU,193.169.226.0,23
ripencc,RU,193.169.228.0,23
ripencc,RU,193.169.248.0,23
ripencc,RU,193.176.145.0,24
ripencc,RU,193.178.118.0,24
ripencc,RU,193.178.131.0,24
ripencc,RU,193.178.135.0,24
ripencc,RU,193.178.158.0,23
ripencc,RU,193.186.34.0,24
ripencc,RU,193.187.73.0,24
ripencc,RU,193.187.80.0,23
ripencc,RU,193.187.82.0,23
ripencc,RU,193.188.254.0,24
ripencc,RU,193.189.120.0,23
ripencc,RU,193.189.138.0,24
ripencc,RU,193.193.186.0,23
ripencc,RU,193.194.96.0,22
ripencc,RU,193.194.100.0,23
ripencc,RU,193.194.105.0,24
ripencc,RU,193.194.153.0,23
ripencc,RU,193.200.10.0,24
ripencc,RU,193.200.18.0,24
ripencc,RU,193.200.21.0,24
ripencc,RU,193.200.22.0,24
ripencc,RU,193.200.34.0,23
ripencc,RU,193.200.54.0,23
ripencc,RU,193.200.88.0,23
ripencc,RU,193.200.94.0,23
ripencc,RU,193.200.129.0,24
ripencc,RU,193.200.161.0,24
ripencc,RU,193.200.168.0,24
ripencc,RU,193.200.189.0,24
ripencc,RU,193.200.211.0,24
ripencc,RU,193.200.239.0,24
ripencc,RU,193.201.30.0,23
ripencc,RU,193.201.88.0,22
ripencc,RU,193.201.111.0,24
ripencc,RU,193.201.118.0,23
ripencc,RU,193.201.152.0,25
ripencc,RU,193.201.159.128,25
ripencc,RU,193.201.228.0,22
ripencc,RU,193.203.40.0,22
ripencc,RU,193.203.60.0,22
ripencc,RU,193.203.100.0,23
ripencc,RU,193.203.102.0,23
ripencc,RU,193.203.112.0,23
ripencc,RU,193.203.124.0,23
ripencc,RU,193.218.136.0,22
ripencc,RU,193.218.140.0,22
ripencc,RU,193.218.180.0,22
ripencc,RU,193.218.188.0,24
ripencc,RU,193.218.189.0,24
ripencc,RU,193.218.191.0,24
ripencc,RU,193.219.104.0,24
ripencc,RU,193.219.125.0,24
ripencc,RU,193.219.127.0,24
ripencc,RU,193.222.48.0,23
ripencc,RU,193.222.58.0,24
ripencc,RU,193.222.109.0,24
ripencc,RU,193.222.191.0,24
ripencc,RU,193.227.98.0,24
ripencc,RU,193.227.134.0,24
ripencc,RU,193.227.232.0,23
ripencc,RU,193.227.240.0,23
ripencc,RU,193.227.252.0,23
ripencc,RU,193.228.158.0,24
ripencc,RU,193.228.159.0,24
ripencc,RU,193.238.48.0,22
ripencc,RU,193.238.72.0,22
ripencc,RU,193.238.108.0,22
ripencc,RU,193.238.116.0,24
ripencc,RU,193.238.117.0,24
ripencc,RU,193.238.118.0,24
ripencc,RU,193.238.119.0,24
ripencc,RU,193.238.128.0,22
ripencc,RU,193.238.132.0,22
ripencc,RU,193.238.176.0,22
ripencc,RU,193.239.24.0,22
ripencc,RU,193.239.133.0,24
ripencc,RU,193.239.233.0,24
ripencc,RU,193.239.242.0,23
ripencc,RU,193.242.128.0,22
ripencc,RU,193.242.132.0,23
ripencc,RU,193.242.135.0,24
ripencc,RU,193.242.170.0,23
ripencc,RU,193.242.173.0,24
ripencc,RU,193.242.190.0,23
ripencc,RU,193.242.193.0,24
ripencc,RU,193.242.200.0,23
ripencc,RU,193.242.202.0,23
ripencc,RU,193.242.204.0,22
ripencc,RU,193.243.138.0,23
ripencc,RU,193.254.208.0,23
ripencc,RU,193.254.224.0,23
ripencc,RU,193.254.226.0,23
ripencc,RU,194.0.68.0,22
ripencc,RU,194.0.112.0,22
ripencc,RU,194.0.120.0,22
ripencc,RU,194.0.144.0,24
ripencc,RU,194.0.145.0,24
ripencc,RU,194.0.162.0,24
ripencc,RU,194.0.209.0,24
ripencc,RU,194.0.219.0,24
ripencc,RU,194.1.156.0,24
ripencc,RU,194.1.161.0,24
ripencc,RU,194.1.168.0,24
ripencc,RU,194.1.170.0,23
ripencc,RU,194.1.198.0,24
ripencc,RU,194.1.202.0,24
ripencc,RU,194.1.213.0,24
ripencc,RU,194.1.214.0,24
ripencc,RU,194.1.232.0,22
ripencc,RU,194.1.236.0,22
ripencc,RU,194.1.240.0,22
ripencc,RU,194.1.248.0,22
ripencc,RU,194.6.196.0,22
ripencc,RU,194.6.216.0,22
ripencc,RU,194.6.220.0,22
ripencc,RU,194.8.47.0,24
ripencc,RU,194.8.55.0,24
ripencc,RU,194.8.70.0,23
ripencc,RU,194.8.72.0,23
ripencc,RU,194.8.84.0,23
ripencc,RU,194.8.128.0,22
ripencc,RU,194.8.136.0,22
ripencc,RU,194.8.152.0,22
ripencc,RU,194.8.224.0,23
ripencc,RU,194.8.228.0,23
ripencc,RU,194.8.230.0,23
ripencc,RU,194.8.232.0,23
ripencc,RU,194.8.234.0,23
ripencc,RU,194.8.246.0,23
ripencc,RU,194.9.26.0,23
ripencc,RU,194.9.38.0,23
ripencc,RU,194.9.69.0,24
ripencc,RU,194.9.171.0,24
ripencc,RU,194.9.224.0,20
ripencc,RU,194.11.28.0,24
ripencc,RU,194.11.29.0,24
ripencc,RU,194.12.96.0,19
ripencc,RU,194.15.116.0,22
ripencc,RU,194.15.126.0,23
ripencc,RU,194.24.172.0,24
ripencc,RU,194.24.173.0,24
ripencc,RU,194.24.190.0,23
ripencc,RU,194.24.240.0,23
ripencc,RU,194.28.20.0,22
ripencc,RU,194.28.28.0,22
ripencc,RU,194.28.36.0,22
ripencc,RU,194.28.56.0,22
ripencc,RU,194.28.72.0,22
ripencc,RU,194.28.92.0,22
ripencc,RU,194.28.152.0,22
ripencc,RU,194.28.160.0,22
ripencc,RU,194.28.184.0,22
ripencc,RU,194.28.194.0,24
ripencc,RU,194.28.195.0,24
ripencc,RU,194.28.206.0,24
ripencc,RU,194.28.207.0,24
ripencc,RU,194.28.208.0,22
ripencc,RU,194.28.212.0,22
ripencc,RU,194.28.216.0,22
ripencc,RU,194.28.236.0,22
ripencc,RU,194.28.240.0,22
ripencc,RU,194.30.190.0,24
ripencc,RU,194.31.232.0,24
ripencc,RU,194.32.86.0,23
ripencc,RU,194.33.15.0,24
ripencc,RU,194.33.79.0,24
ripencc,RU,194.33.81.0,24
ripencc,RU,194.33.84.0,22
ripencc,RU,194.33.92.0,22
ripencc,RU,194.33.97.0,24
ripencc,RU,194.33.110.0,24
ripencc,RU,194.36.16.0,24
ripencc,RU,194.36.17.0,24
ripencc,RU,194.36.161.0,24
ripencc,RU,194.48.218.0,24
ripencc,RU,194.49.50.0,24
ripencc,RU,194.49.51.0,24
ripencc,RU,194.49.120.0,23
ripencc,RU,194.49.122.0,23
ripencc,RU,194.49.127.0,24
ripencc,RU,194.50.6.0,24
ripencc,RU,194.50.9.0,24
ripencc,RU,194.50.10.0,24
ripencc,RU,194.50.24.0,24
ripencc,RU,194.50.87.0,24
ripencc,RU,194.50.103.0,24
ripencc,RU,194.50.104.0,24
ripencc,RU,194.50.120.0,24
ripencc,RU,194.50.128.0,22
ripencc,RU,194.50.139.0,24
ripencc,RU,194.50.141.0,24
ripencc,RU,194.50.142.0,23
ripencc,RU,194.50.148.0,23
ripencc,RU,194.50.150.0,24
ripencc,RU,194.50.152.0,24
ripencc,RU,194.50.255.0,24
ripencc,RU,194.54.12.0,22
ripencc,RU,194.54.64.0,22
ripencc,RU,194.54.132.0,22
ripencc,RU,194.54.148.0,22
ripencc,RU,194.54.152.0,22
ripencc,RU,194.54.176.0,22
ripencc,RU,194.59.184.0,24
ripencc,RU,194.60.236.0,22
ripencc,RU,194.60.242.0,24
ripencc,RU,194.60.244.0,23
ripencc,RU,194.60.246.0,24
ripencc,RU,194.60.247.0,24
ripencc,RU,194.60.248.0,23
ripencc,RU,194.61.60.0,22
ripencc,RU,194.61.67.0,24
ripencc,RU,194.62.0.0,24
ripencc,RU,194.63.156.0,22
ripencc,RU,194.79.4.0,22
ripencc,RU,194.79.32.0,22
ripencc,RU,194.79.44.0,22
ripencc,RU,194.79.250.0,23
ripencc,RU,194.88.14.0,24
ripencc,RU,194.88.15.0,24
ripencc,RU,194.88.138.0,23
ripencc,RU,194.88.140.0,23
ripencc,RU,194.88.198.0,23
ripencc,RU,194.88.200.0,23
ripencc,RU,194.88.204.0,23
ripencc,RU,194.88.208.0,23
ripencc,RU,194.88.210.0,23
ripencc,RU,194.99.116.0,24
ripencc,RU,194.105.130.0,23
ripencc,RU,194.105.148.0,24
ripencc,RU,194.105.156.0,23
ripencc,RU,194.106.194.0,23
ripencc,RU,194.107.17.0,24
ripencc,RU,194.107.21.0,24
ripencc,RU,194.107.23.0,24
ripencc,RU,194.107.80.0,24
ripencc,RU,194.107.116.0,24
ripencc,RU,194.107.124.0,24
ripencc,RU,194.110.18.0,24
ripencc,RU,194.110.66.0,24
ripencc,RU,194.110.152.0,23
ripencc,RU,194.110.202.0,24
ripencc,RU,194.110.223.0,24
ripencc,RU,194.110.253.0,24
ripencc,RU,194.114.128.0,22
ripencc,RU,194.116.140.0,23
ripencc,RU,194.116.169.0,24
ripencc,RU,194.117.50.128,25
ripencc,RU,194.125.254.0,23
ripencc,RU,194.126.168.0,22
ripencc,RU,194.140.228.0,24
ripencc,RU,194.143.138.0,23
ripencc,RU,194.143.148.0,23
ripencc,RU,194.143.150.0,23
ripencc,RU,194.145.158.0,24
ripencc,RU,194.145.168.0,22
ripencc,RU,194.146.113.0,24
ripencc,RU,194.146.119.0,24
ripencc,RU,194.146.200.0,22
ripencc,RU,194.146.240.0,22
ripencc,RU,194.147.246.0,23
ripencc,RU,194.147.249.0,24
ripencc,RU,194.149.90.0,24
ripencc,RU,194.149.95.0,24
ripencc,RU,194.149.224.0,22
ripencc,RU,194.149.234.0,23
ripencc,RU,194.149.242.0,24
ripencc,RU,194.150.88.0,22
ripencc,RU,194.150.128.0,19
ripencc,RU,194.150.164.0,23
ripencc,RU,194.150.178.0,23
ripencc,RU,194.150.202.0,23
ripencc,RU,194.150.222.0,23
ripencc,RU,194.150.254.0,23
ripencc,RU,194.152.34.0,23
ripencc,RU,194.152.62.0,23
ripencc,RU,194.153.112.0,24
ripencc,RU,194.153.158.128,25
ripencc,RU,194.165.0.0,23
ripencc,RU,194.165.18.0,23
ripencc,RU,194.165.20.0,23
ripencc,RU,194.165.22.0,23
ripencc,RU,194.165.30.0,23
ripencc,RU,194.165.50.0,24
ripencc,RU,194.165.61.0,24
ripencc,RU,194.169.192.0,24
ripencc,RU,194.169.247.0,24
ripencc,RU,194.169.250.0,24
ripencc,RU,194.169.255.0,24
ripencc,RU,194.176.100.0,24
ripencc,RU,194.176.114.0,24
ripencc,RU,194.176.118.0,24
ripencc,RU,194.177.12.0,22
ripencc,RU,194.187.100.0,22
ripencc,RU,194.187.148.0,22
ripencc,RU,194.187.204.0,22
ripencc,RU,194.213.12.0,24
ripencc,RU,194.213.21.0,24
ripencc,RU,194.213.25.0,24
ripencc,RU,194.213.96.0,23
ripencc,RU,194.213.102.0,23
ripencc,RU,194.213.110.0,23
ripencc,RU,194.213.116.0,23
ripencc,RU,194.213.122.0,23
ripencc,RU,194.242.4.0,23
ripencc,RU,194.242.6.0,23
ripencc,RU,194.242.8.0,23
ripencc,RU,194.242.26.0,23
ripencc,RU,194.242.30.0,23
ripencc,RU,194.242.120.0,22
ripencc,RU,194.242.124.0,22
ripencc,RU,194.246.112.0,23
ripencc,RU,194.246.114.0,23
ripencc,RU,194.247.14.0,23
ripencc,RU,194.247.22.0,23
ripencc,RU,194.247.24.0,23
ripencc,RU,194.247.33.0,24
ripencc,RU,194.247.40.0,24
ripencc,RU,194.247.51.0,24
ripencc,RU,194.247.53.0,24
ripencc,RU,194.247.54.0,24
ripencc,RU,194.247.55.0,24
ripencc,RU,194.247.168.0,23
ripencc,RU,194.247.184.0,23
ripencc,RU,194.247.190.0,23
ripencc,RU,195.2.192.0,23
ripencc,RU,195.2.194.0,23
ripencc,RU,195.2.198.0,23
ripencc,RU,195.2.206.0,23
ripencc,RU,195.2.210.0,23
ripencc,RU,195.2.214.0,23
ripencc,RU,195.2.216.0,23
ripencc,RU,195.2.227.0,24
ripencc,RU,195.2.232.0,23
ripencc,RU,195.2.238.0,23
ripencc,RU,195.3.132.0,22
ripencc,RU,195.3.140.0,22
ripencc,RU,195.3.180.0,23
ripencc,RU,195.3.182.0,24
ripencc,RU,195.3.183.0,24
ripencc,RU,195.3.216.0,24
ripencc,RU,195.3.217.0,24
ripencc,RU,195.3.218.0,24
ripencc,RU,195.3.219.0,24
ripencc,RU,195.3.240.0,22
ripencc,RU,195.3.244.0,22
ripencc,RU,195.3.252.0,22
ripencc,RU,195.5.178.0,24
ripencc,RU,195.8.34.0,23
ripencc,RU,195.8.36.0,23
ripencc,RU,195.8.38.0,23
ripencc,RU,195.8.44.0,23
ripencc,RU,195.8.56.0,23
ripencc,RU,195.10.198.0,24
ripencc,RU,195.10.214.0,24
ripencc,RU,195.13.50.0,24
ripencc,RU,195.14.12.0,24
ripencc,RU,195.14.96.0,23
ripencc,RU,195.14.106.0,23
ripencc,RU,195.14.108.0,23
ripencc,RU,195.14.114.0,23
ripencc,RU,195.14.118.0,23
ripencc,RU,195.16.92.0,24
ripencc,RU,195.16.93.0,24
ripencc,RU,195.16.95.0,24
ripencc,RU,195.18.12.0,22
ripencc,RU,195.18.20.0,22
ripencc,RU,195.20.28.0,22
ripencc,RU,195.20.102.0,23
ripencc,RU,195.20.118.0,23
ripencc,RU,195.20.128.0,24
ripencc,RU,195.20.135.0,24
ripencc,RU,195.20.140.0,24
ripencc,RU,195.20.194.0,23
ripencc,RU,195.20.196.0,23
ripencc,RU,195.22.104.0,22
ripencc,RU,195.22.123.0,24
ripencc,RU,195.24.64.0,21
ripencc,RU,195.24.228.0,23
ripencc,RU,195.24.254.0,23
ripencc,RU,195.26.30.0,23
ripencc,RU,195.26.80.0,22
ripencc,RU,195.28.14.0,23
ripencc,RU,195.34.192.0,22
ripencc,RU,195.35.68.0,22
ripencc,RU,195.35.116.0,23
ripencc,RU,195.38.23.0,24
ripencc,RU,195.39.206.0,23
ripencc,RU,195.39.228.0,23
ripencc,RU,195.42.96.0,23
ripencc,RU,195.42.118.0,23
ripencc,RU,195.42.122.0,23
ripencc,RU,195.42.146.0,23
ripencc,RU,195.42.154.0,23
ripencc,RU,195.42.156.0,24
ripencc,RU,195.42.157.0,24
ripencc,RU,195.43.32.0,22
ripencc,RU,195.43.68.0,23
ripencc,RU,195.43.90.0,23
ripencc,RU,195.43.92.0,23
ripencc,RU,195.43.135.0,24
ripencc,RU,195.43.144.0,24
ripencc,RU,195.47.192.0,24
ripencc,RU,195.47.196.0,24
ripencc,RU,195.47.204.0,24
ripencc,RU,195.49.168.0,22
ripencc,RU,195.49.184.0,22
ripencc,RU,195.49.192.0,21
ripencc,RU,195.49.200.0,21
ripencc,RU,195.54.32.0,23
ripencc,RU,195.54.40.0,23
ripencc,RU,195.54.42.0,23
ripencc,RU,195.54.176.0,23
ripencc,RU,195.60.220.0,22
ripencc,RU,195.60.244.0,22
ripencc,RU,195.62.0.0,23
ripencc,RU,195.62.2.0,23
ripencc,RU,195.62.4.0,23
ripencc,RU,195.62.6.0,23
ripencc,RU,195.62.34.0,24
ripencc,RU,195.62.38.0,23
ripencc,RU,195.62.48.0,23
ripencc,RU,195.62.52.0,23
ripencc,RU,195.62.54.0,23
ripencc,RU,195.62.58.0,23
ripencc,RU,195.62.60.0,24
ripencc,RU,195.62.61.0,24
ripencc,RU,195.62.62.0,23
ripencc,RU,195.62.70.0,23
ripencc,RU,195.62.78.0,23
ripencc,RU,195.62.92.0,23
ripencc,RU,195.64.140.0,23
ripencc,RU,195.64.156.0,23
ripencc,RU,195.66.67.0,24
ripencc,RU,195.66.71.0,24
ripencc,RU,195.66.72.0,24
ripencc,RU,195.66.77.0,24
ripencc,RU,195.66.78.0,24
ripencc,RU,195.66.84.0,24
ripencc,RU,195.66.89.0,24
ripencc,RU,195.66.108.0,24
ripencc,RU,195.66.117.0,24
ripencc,RU,195.66.126.0,24
ripencc,RU,195.66.138.0,23
ripencc,RU,195.68.240.0,23
ripencc,RU,195.68.245.0,24
ripencc,RU,195.68.252.0,23
ripencc,RU,195.69.64.0,22
ripencc,RU,195.69.79.0,24
ripencc,RU,195.69.156.0,22
ripencc,RU,195.69.200.0,22
ripencc,RU,195.69.204.0,22
ripencc,RU,195.69.216.0,22
ripencc,RU,195.74.62.0,23
ripencc,RU,195.74.74.0,24
ripencc,RU,195.74.82.0,24
ripencc,RU,195.74.84.0,24
ripencc,RU,195.74.95.0,24
ripencc,RU,195.78.60.0,23
ripencc,RU,195.78.72.0,23
ripencc,RU,195.78.96.0,23
ripencc,RU,195.78.104.0,23
ripencc,RU,195.78.114.0,23
ripencc,RU,195.78.116.0,23
ripencc,RU,195.78.126.0,23
ripencc,RU,195.80.136.0,24
ripencc,RU,195.80.138.0,24
ripencc,RU,195.80.139.0,24
ripencc,RU,195.80.144.0,22
ripencc,RU,195.80.224.0,24
ripencc,RU,195.80.228.0,24
ripencc,RU,195.82.134.0,23
ripencc,RU,195.82.136.0,23
ripencc,RU,195.82.140.0,24
ripencc,RU,195.82.141.0,24
ripencc,RU,195.82.142.0,23
ripencc,RU,195.82.144.0,23
ripencc,RU,195.82.154.0,23
ripencc,RU,195.82.156.0,23
ripencc,RU,195.85.206.0,24
ripencc,RU,195.85.213.0,24
ripencc,RU,195.85.231.0,24
ripencc,RU,195.85.234.0,22
ripencc,RU,195.88.0.0,23
ripencc,RU,195.88.14.0,23
ripencc,RU,195.88.16.0,23
ripencc,RU,195.88.22.0,23
ripencc,RU,195.88.40.0,23
ripencc,RU,195.88.58.0,23
ripencc,RU,195.88.62.0,23
ripencc,RU,195.88.68.0,23
ripencc,RU,195.88.92.0,23
ripencc,RU,195.88.102.0,23
ripencc,RU,195.88.112.0,23
ripencc,RU,195.88.120.0,23
ripencc,RU,195.88.126.0,23
ripencc,RU,195.88.132.0,23
ripencc,RU,195.88.154.0,23
ripencc,RU,195.88.170.0,24
ripencc,RU,195.88.171.0,24
ripencc,RU,195.88.178.0,23
ripencc,RU,195.88.184.0,23
ripencc,RU,195.88.192.0,23
ripencc,RU,195.88.196.0,24
ripencc,RU,195.88.198.0,23
ripencc,RU,195.88.200.0,23
ripencc,RU,195.88.224.0,23
ripencc,RU,195.88.240.0,23
ripencc,RU,195.88.248.0,23
ripencc,RU,195.88.252.0,23
ripencc,RU,195.93.128.0,23
ripencc,RU,195.93.144.0,23
ripencc,RU,195.93.148.0,23
ripencc,RU,195.93.150.0,23
ripencc,RU,195.93.164.0,23
ripencc,RU,195.93.180.0,23
ripencc,RU,195.93.186.0,23
ripencc,RU,195.93.188.0,23
ripencc,RU,195.93.228.0,23
ripencc,RU,195.93.240.0,23
ripencc,RU,195.93.246.0,23
ripencc,RU,195.95.212.0,23
ripencc,RU,195.95.214.0,23
ripencc,RU,195.95.216.0,23
ripencc,RU,195.95.218.0,24
ripencc,RU,195.95.252.0,23
ripencc,RU,195.110.6.0,23
ripencc,RU,195.110.32.0,23
ripencc,RU,195.110.52.0,23
ripencc,RU,195.110.62.0,23
ripencc,RU,195.114.2.0,23
ripencc,RU,195.114.6.0,23
ripencc,RU,195.114.20.0,23
ripencc,RU,195.114.104.0,23
ripencc,RU,195.114.112.0,24
ripencc,RU,195.114.122.0,23
ripencc,RU,195.128.48.0,21
ripencc,RU,195.128.56.0,21
ripencc,RU,195.128.120.0,21
ripencc,RU,195.128.137.0,24
ripencc,RU,195.128.153.0,24
ripencc,RU,195.128.157.0,24
ripencc,RU,195.128.158.0,24
ripencc,RU,195.128.159.0,24
ripencc,RU,195.128.244.0,23
ripencc,RU,195.128.246.0,23
ripencc,RU,195.130.209.0,24
ripencc,RU,195.130.214.0,24
ripencc,RU,195.130.216.0,24
ripencc,RU,195.135.212.0,22
ripencc,RU,195.135.236.0,22
ripencc,RU,195.135.240.0,22
ripencc,RU,195.137.171.0,24
ripencc,RU,195.137.187.0,24
ripencc,RU,195.137.200.0,23
ripencc,RU,195.137.206.0,23
ripencc,RU,195.138.206.0,24
ripencc,RU,195.138.210.0,24
ripencc,RU,195.140.180.0,22
ripencc,RU,195.140.204.0,22
ripencc,RU,195.144.1.0,24
ripencc,RU,195.144.6.0,24
ripencc,RU,195.144.29.0,24
ripencc,RU,195.149.89.0,24
ripencc,RU,195.149.104.0,24
ripencc,RU,195.149.105.0,24
ripencc,RU,195.149.110.0,24
ripencc,RU,195.149.111.0,24
ripencc,RU,195.149.196.0,24
ripencc,RU,195.149.197.0,24
ripencc,RU,195.149.200.0,21
ripencc,RU,195.158.224.0,23
ripencc,RU,195.158.228.0,23
ripencc,RU,195.158.232.0,23
ripencc,RU,195.158.250.0,23
ripencc,RU,195.158.254.0,23
ripencc,RU,195.160.164.0,23
ripencc,RU,195.160.244.0,22
ripencc,RU,195.162.8.0,23
ripencc,RU,195.162.10.0,23
ripencc,RU,195.162.22.0,23
ripencc,RU,195.162.78.0,23
ripencc,RU,195.170.174.0,24
ripencc,RU,195.177.104.0,22
ripencc,RU,195.177.120.0,22
ripencc,RU,195.177.204.0,23
ripencc,RU,195.177.226.0,23
ripencc,RU,195.178.2.0,23
ripencc,RU,195.178.16.0,23
ripencc,RU,195.178.20.0,23
ripencc,RU,195.178.22.0,23
ripencc,RU,195.178.24.0,23
ripencc,RU,195.178.108.0,23
ripencc,RU,195.182.3.0,24
ripencc,RU,195.182.20.0,24
ripencc,RU,195.182.28.0,24
ripencc,RU,195.182.57.0,24
ripencc,RU,195.184.78.0,23
ripencc,RU,195.189.16.0,22
ripencc,RU,195.189.44.0,22
ripencc,RU,195.189.100.0,22
ripencc,RU,195.189.108.0,22
ripencc,RU,195.189.134.0,23
ripencc,RU,195.189.136.0,23
ripencc,RU,195.189.180.0,23
ripencc,RU,195.189.218.0,23
ripencc,RU,195.189.222.0,24
ripencc,RU,195.189.223.0,24
ripencc,RU,195.189.238.0,23
ripencc,RU,195.190.12.0,24
ripencc,RU,195.190.13.0,24
ripencc,RU,195.190.14.0,24
ripencc,RU,195.190.132.0,24
ripencc,RU,195.191.4.0,23
ripencc,RU,195.191.10.0,23
ripencc,RU,195.191.18.0,23
ripencc,RU,195.191.32.0,23
ripencc,RU,195.191.36.0,23
ripencc,RU,195.191.50.0,23
ripencc,RU,195.191.64.0,24
ripencc,RU,195.191.76.0,23
ripencc,RU,195.191.78.0,23
ripencc,RU,195.191.82.0,23
ripencc,RU,195.191.88.0,23
ripencc,RU,195.191.130.0,23
ripencc,RU,195.191.136.0,23
ripencc,RU,195.191.158.0,23
ripencc,RU,195.191.166.0,23
ripencc,RU,195.191.174.0,23
ripencc,RU,195.191.182.0,23
ripencc,RU,195.191.190.0,23
ripencc,RU,195.191.192.0,23
ripencc,RU,195.191.208.0,23
ripencc,RU,195.191.220.0,23
ripencc,RU,195.191.226.0,23
ripencc,RU,195.191.236.0,23
ripencc,RU,195.191.238.0,23
ripencc,RU,195.191.242.0,23
ripencc,RU,195.191.246.0,23
ripencc,RU,195.191.250.0,23
ripencc,RU,195.200.203.0,24
ripencc,RU,195.200.209.0,24
ripencc,RU,195.200.213.0,24
ripencc,RU,195.200.216.0,24
ripencc,RU,195.200.226.0,23
ripencc,RU,195.200.236.0,23
ripencc,RU,195.200.248.0,23
ripencc,RU,195.206.122.0,23
ripencc,RU,195.206.226.0,23
ripencc,RU,195.206.240.0,23
ripencc,RU,195.206.244.0,23
ripencc,RU,195.206.254.0,23
ripencc,RU,195.210.2.0,23
ripencc,RU,195.210.9.0,24
ripencc,RU,195.210.20.0,23
ripencc,RU,195.210.30.0,23
ripencc,RU,195.210.32.0,23
ripencc,RU,195.211.24.0,22
ripencc,RU,195.211.36.0,22
ripencc,RU,195.211.42.0,23
ripencc,RU,195.211.64.0,22
ripencc,RU,195.211.76.0,22
ripencc,RU,195.211.88.0,22
ripencc,RU,195.211.100.0,22
ripencc,RU,195.211.104.0,22
ripencc,RU,195.211.112.0,22
ripencc,RU,195.211.120.0,22
ripencc,RU,195.211.124.0,22
ripencc,RU,195.211.128.0,22
ripencc,RU,195.211.160.0,22
ripencc,RU,195.211.192.0,22
ripencc,RU,195.211.196.0,22
ripencc,RU,195.211.204.0,22
ripencc,RU,195.211.216.0,22
ripencc,RU,195.211.220.0,22
ripencc,RU,195.211.232.0,22
ripencc,RU,195.211.236.0,22
ripencc,RU,195.211.244.0,22
ripencc,RU,195.211.248.0,23
ripencc,RU,195.211.251.0,24
ripencc,RU,195.216.194.0,23
ripencc,RU,195.216.200.0,23
ripencc,RU,195.216.210.0,23
ripencc,RU,195.216.212.0,23
ripencc,RU,195.216.216.0,23
ripencc,RU,195.216.241.0,24
ripencc,RU,195.216.244.0,24
ripencc,RU,195.225.38.0,23
ripencc,RU,195.225.56.0,23
ripencc,RU,195.225.108.0,22
ripencc,RU,195.225.160.0,22
ripencc,RU,195.225.233.0,24
ripencc,RU,195.226.203.0,24
ripencc,RU,195.226.204.0,24
ripencc,RU,195.226.209.0,24
ripencc,RU,195.226.222.0,24
ripencc,RU,195.230.99.0,24
ripencc,RU,195.230.101.0,24
ripencc,RU,195.230.109.0,24
ripencc,RU,195.230.111.0,24
ripencc,RU,195.230.112.0,24
ripencc,RU,195.234.2.0,23
ripencc,RU,195.234.56.0,24
ripencc,RU,195.234.96.0,23
ripencc,RU,195.234.170.0,24
ripencc,RU,195.234.190.0,24
ripencc,RU,195.234.200.0,22
ripencc,RU,195.234.208.0,22
ripencc,RU,195.238.72.0,23
ripencc,RU,195.238.100.0,22
ripencc,RU,195.238.230.0,24
ripencc,RU,195.238.239.0,24
ripencc,RU,195.238.246.0,24
ripencc,RU,195.238.250.0,24
ripencc,RU,195.242.142.0,23
ripencc,RU,195.242.144.0,23
ripencc,RU,195.242.216.0,23
ripencc,RU,195.244.24.0,23
ripencc,RU,195.245.76.0,23
ripencc,RU,195.245.205.0,24
ripencc,RU,195.245.206.0,24
ripencc,RU,195.245.211.0,24
ripencc,RU,195.245.214.0,24
ripencc,RU,195.245.232.0,24
ripencc,RU,195.245.244.0,24
ripencc,RU,195.245.249.0,24
ripencc,RU,195.246.106.0,23
ripencc,RU,195.246.118.0,23
