region,country,version,ip,prefixlength
apnic,AU,ipv4,203.22.236.0,22
apnic,AU,ipv4,203.22.241.0,24
apnic,AU,ipv4,203.22.244.0,24
apnic,AU,ipv4,203.22.247.0,24
apnic,AU,ipv4,203.22.248.0,24
apnic,AU,ipv4,203.22.251.0,24
apnic,AU,ipv4,203.22.255.0,24
apnic,AU,ipv4,203.23.2.0,24
apnic,AU,ipv4,203.23.4.0,24
apnic,AU,ipv4,203.23.5.0,24
apnic,AU,ipv4,203.23.7.0,24
apnic,AU,ipv4,203.23.8.0,24
apnic,AU,ipv4,203.23.9.0,24
apnic,AU,ipv4,203.23.10.0,24
apnic,AU,ipv4,203.23.11.0,24
apnic,AU,ipv4,203.23.12.0,22
apnic,AU,ipv4,203.23.16.0,24
apnic,AU,ipv4,203.23.17.0,24
apnic,AU,ipv4,203.23.18.0,24
apnic,AU,ipv4,203.23.19.0,24
apnic,AU,ipv4,203.23.20.0,23
apnic,AU,ipv4,203.23.22.0,24
apnic,AU,ipv4,203.23.29.0,24
apnic,AU,ipv4,203.23.30.0,24
apnic,AU,ipv4,203.23.31.0,24
apnic,AU,ipv4,203.23.32.0,22
apnic,AU,ipv4,203.23.36.0,24
apnic,AU,ipv4,203.23.37.0,24
apnic,AU,ipv4,203.23.38.0,24
apnic,AU,ipv4,203.23.39.0,24
apnic,AU,ipv4,203.23.41.0,24
apnic,AU,ipv4,203.23.42.0,24
apnic,AU,ipv4,203.23.43.0,24
apnic,AU,ipv4,203.23.44.0,24
apnic,AU,ipv4,203.23.45.0,24
apnic,AU,ipv4,203.23.46.0,24
apnic,AU,ipv4,203.23.48.0,24
apnic,AU,ipv4,203.23.50.0,24
apnic,AU,ipv4,203.23.53.0,24
apnic,AU,ipv4,203.23.55.0,24
apnic,AU,ipv4,203.23.56.0,24
apnic,AU,ipv4,203.23.57.0,24
apnic,AU,ipv4,203.23.58.0,23
apnic,AU,ipv4,203.23.60.0,24
apnic,AU,ipv4,203.23.72.0,24
apnic,AU,ipv4,203.23.75.0,24
apnic,AU,ipv4,203.23.76.0,24
apnic,AU,ipv4,203.23.78.0,23
apnic,AU,ipv4,203.23.86.0,24
apnic,AU,ipv4,203.23.87.0,24
apnic,AU,ipv4,203.23.88.0,23
apnic,AU,ipv4,203.23.90.0,24
apnic,AU,ipv4,203.23.96.0,23
apnic,AU,ipv4,203.23.99.0,24
apnic,AU,ipv4,203.23.100.0,24
apnic,AU,ipv4,203.23.101.0,24
apnic,AU,ipv4,203.23.102.0,24
apnic,AU,ipv4,203.23.105.0,24
apnic,AU,ipv4,203.23.109.0,24
apnic,AU,ipv4,203.23.111.0,24
apnic,AU,ipv4,203.23.114.0,23
apnic,AU,ipv4,203.23.116.0,24
apnic,AU,ipv4,203.23.118.0,24
apnic,AU,ipv4,203.23.119.0,24
apnic,AU,ipv4,203.23.120.0,23
apnic,AU,ipv4,203.23.122.0,23
apnic,AU,ipv4,203.23.125.0,24
apnic,AU,ipv4,203.23.126.0,24
apnic,AU,ipv4,203.23.127.0,24
apnic,AU,ipv4,203.23.129.0,24
apnic,AU,ipv4,203.23.131.0,24
apnic,AU,ipv4,203.23.136.0,24
apnic,AU,ipv4,203.23.138.0,24
apnic,AU,ipv4,203.23.139.0,24
apnic,AU,ipv4,203.23.142.0,24
apnic,AU,ipv4,203.23.143.0,24
apnic,AU,ipv4,203.23.168.0,23
apnic,AU,ipv4,203.23.173.0,24
apnic,AU,ipv4,203.23.175.0,24
apnic,AU,ipv4,203.23.180.0,24
apnic,AU,ipv4,203.23.183.0,24
apnic,AU,ipv4,203.23.184.0,24
apnic,AU,ipv4,203.23.185.0,24
apnic,AU,ipv4,203.23.190.0,24
apnic,AU,ipv4,203.23.191.0,24
apnic,AU,ipv4,203.23.194.0,24
apnic,AU,ipv4,203.23.195.0,24
apnic,AU,ipv4,203.23.196.0,24
apnic,AU,ipv4,203.23.225.0,24
apnic,AU,ipv4,203.23.232.0,24
apnic,AU,ipv4,203.23.233.0,24
apnic,AU,ipv4,203.23.234.0,23
apnic,AU,ipv4,203.23.236.0,22
apnic,AU,ipv4,203.23.240.0,22
apnic,AU,ipv4,203.23.245.0,24
apnic,AU,ipv4,203.23.246.0,23
apnic,AU,ipv4,203.23.248.0,24
apnic,AU,ipv4,203.23.250.0,24
apnic,AU,ipv4,203.23.252.0,24
apnic,AU,ipv4,203.23.253.0,24
apnic,AU,ipv4,203.23.255.0,24
apnic,AU,ipv4,203.24.9.0,24
apnic,AU,ipv4,203.24.10.0,24
apnic,AU,ipv4,203.24.11.0,24
apnic,AU,ipv4,203.24.14.0,23
apnic,AU,ipv4,203.24.16.0,24
apnic,AU,ipv4,203.24.17.0,24
apnic,AU,ipv4,203.24.19.0,24
apnic,AU,ipv4,203.24.20.0,24
apnic,AU,ipv4,203.24.22.0,24
apnic,AU,ipv4,203.24.23.0,24
apnic,AU,ipv4,203.24.25.0,24
apnic,AU,ipv4,203.24.26.0,24
apnic,AU,ipv4,203.24.28.0,22
apnic,AU,ipv4,203.24.32.0,23
apnic,AU,ipv4,203.24.34.0,24
apnic,AU,ipv4,203.24.35.0,24
apnic,AU,ipv4,203.24.36.0,24
apnic,AU,ipv4,203.24.39.0,24
apnic,AU,ipv4,203.24.40.0,24
apnic,AU,ipv4,203.24.41.0,24
apnic,AU,ipv4,203.24.44.0,24
apnic,AU,ipv4,203.24.45.0,24
apnic,AU,ipv4,203.24.48.0,24
apnic,AU,ipv4,203.24.49.0,24
apnic,AU,ipv4,203.24.52.0,23
apnic,AU,ipv4,203.24.54.0,24
apnic,AU,ipv4,203.24.57.0,24
apnic,AU,ipv4,203.24.59.0,24
apnic,AU,ipv4,203.24.60.0,24
apnic,AU,ipv4,203.24.61.0,24
apnic,AU,ipv4,203.24.62.0,24
apnic,AU,ipv4,203.24.63.0,24
apnic,AU,ipv4,203.24.64.0,23
apnic,AU,ipv4,203.24.66.0,24
apnic,AU,ipv4,203.24.68.0,24
apnic,AU,ipv4,203.24.69.0,24
apnic,AU,ipv4,203.24.70.0,23
apnic,AU,ipv4,203.24.72.0,24
apnic,AU,ipv4,203.24.73.0,24
apnic,AU,ipv4,203.24.75.0,24
apnic,AU,ipv4,203.24.78.0,24
apnic,AU,ipv4,203.24.88.0,23
apnic,AU,ipv4,203.24.95.0,24
apnic,AU,ipv4,203.24.96.0,24
apnic,AU,ipv4,203.24.97.0,24
apnic,AU,ipv4,203.24.98.0,24
apnic,AU,ipv4,203.24.99.0,24
apnic,AU,ipv4,203.24.100.0,23
apnic,AU,ipv4,203.24.110.0,24
apnic,AU,ipv4,203.24.113.0,24
apnic,AU,ipv4,203.24.114.0,24
apnic,AU,ipv4,203.24.115.0,24
apnic,AU,ipv4,203.24.117.0,24
apnic,AU,ipv4,203.24.118.0,23
apnic,AU,ipv4,203.24.121.0,24
apnic,AU,ipv4,203.24.126.0,24
apnic,AU,ipv4,203.24.127.0,24
apnic,AU,ipv4,203.24.129.0,24
apnic,AU,ipv4,203.24.130.0,24
apnic,AU,ipv4,203.24.132.0,24
apnic,AU,ipv4,203.24.133.0,24
apnic,AU,ipv4,203.24.136.0,24
apnic,AU,ipv4,203.24.137.0,24
apnic,AU,ipv4,203.24.140.0,24
apnic,AU,ipv4,203.24.142.0,24
apnic,AU,ipv4,203.24.143.0,24
apnic,AU,ipv4,203.24.144.0,24
apnic,AU,ipv4,203.24.146.0,23
apnic,AU,ipv4,203.24.148.0,23
apnic,AU,ipv4,203.24.150.0,24
apnic,AU,ipv4,203.24.154.0,23
apnic,AU,ipv4,203.24.158.0,23
apnic,AU,ipv4,203.24.160.0,24
apnic,AU,ipv4,203.24.162.0,24
apnic,AU,ipv4,203.24.163.0,24
apnic,AU,ipv4,203.24.164.0,24
apnic,AU,ipv4,203.24.165.0,24
apnic,AU,ipv4,203.24.166.0,24
apnic,AU,ipv4,203.24.170.0,24
apnic,AU,ipv4,203.24.171.0,24
apnic,AU,ipv4,203.24.172.0,24
apnic,AU,ipv4,203.24.174.0,23
apnic,AU,ipv4,203.24.180.0,24
apnic,AU,ipv4,203.24.181.0,24
apnic,AU,ipv4,203.24.182.0,24
apnic,AU,ipv4,203.24.183.0,24
apnic,AU,ipv4,203.24.189.0,24
apnic,AU,ipv4,203.24.190.0,24
apnic,AU,ipv4,203.24.191.0,24
apnic,AU,ipv4,203.24.194.0,24
apnic,AU,ipv4,203.24.195.0,24
apnic,AU,ipv4,203.24.200.0,24
apnic,AU,ipv4,203.24.201.0,24
apnic,AU,ipv4,203.24.205.0,24
apnic,AU,ipv4,203.24.206.0,24
apnic,AU,ipv4,203.24.207.0,24
apnic,AU,ipv4,203.24.208.0,24
apnic,AU,ipv4,203.24.209.0,24
apnic,AU,ipv4,203.24.210.0,24
apnic,AU,ipv4,203.24.211.0,24
apnic,AU,ipv4,203.24.214.0,24
apnic,AU,ipv4,203.24.218.0,24
apnic,AU,ipv4,203.24.222.0,24
apnic,AU,ipv4,203.24.223.0,24
apnic,AU,ipv4,203.24.240.0,24
apnic,AU,ipv4,203.24.242.0,23
apnic,AU,ipv4,203.24.246.0,24
apnic,AU,ipv4,203.25.17.0,24
apnic,AU,ipv4,203.25.18.0,24
apnic,AU,ipv4,203.25.22.0,24
apnic,AU,ipv4,203.25.23.0,24
apnic,AU,ipv4,203.25.24.0,23
apnic,AU,ipv4,203.25.26.0,23
apnic,AU,ipv4,203.25.28.0,24
apnic,AU,ipv4,203.25.29.0,24
apnic,AU,ipv4,203.25.31.0,24
apnic,AU,ipv4,203.25.32.0,22
apnic,AU,ipv4,203.25.40.0,22
apnic,AU,ipv4,203.25.44.0,23
apnic,AU,ipv4,203.25.47.0,24
apnic,AU,ipv4,203.25.67.0,24
apnic,AU,ipv4,203.25.68.0,22
apnic,AU,ipv4,203.25.72.0,24
apnic,AU,ipv4,203.25.73.0,24
apnic,AU,ipv4,203.25.75.0,24
apnic,AU,ipv4,203.25.76.0,24
apnic,AU,ipv4,203.25.77.0,24
apnic,AU,ipv4,203.25.78.0,24
apnic,AU,ipv4,203.25.79.0,24
apnic,AU,ipv4,203.25.80.0,24
apnic,AU,ipv4,203.25.81.0,24
apnic,AU,ipv4,203.25.82.0,24
apnic,AU,ipv4,203.25.83.0,24
apnic,AU,ipv4,203.25.84.0,23
apnic,AU,ipv4,203.25.86.0,24
apnic,AU,ipv4,203.25.88.0,23
apnic,AU,ipv4,203.25.90.0,24
apnic,AU,ipv4,203.25.92.0,22
apnic,AU,ipv4,203.25.96.0,24
apnic,AU,ipv4,203.25.97.0,24
apnic,AU,ipv4,203.25.102.0,24
apnic,AU,ipv4,203.25.103.0,24
apnic,AU,ipv4,203.25.104.0,24
apnic,AU,ipv4,203.25.107.0,24
apnic,AU,ipv4,203.25.109.0,24
apnic,AU,ipv4,203.25.110.0,23
apnic,AU,ipv4,203.25.116.0,24
apnic,AU,ipv4,203.25.118.0,24
apnic,AU,ipv4,203.25.120.0,24
apnic,AU,ipv4,203.25.121.0,24
apnic,AU,ipv4,203.25.123.0,24
apnic,AU,ipv4,203.25.125.0,24
apnic,AU,ipv4,203.25.126.0,23
apnic,AU,ipv4,203.25.128.0,24
apnic,AU,ipv4,203.25.129.0,24
apnic,AU,ipv4,203.25.130.0,24
apnic,AU,ipv4,203.25.132.0,24
apnic,AU,ipv4,203.25.134.0,24
apnic,AU,ipv4,203.25.140.0,23
apnic,AU,ipv4,203.25.142.0,24
apnic,AU,ipv4,203.25.143.0,24
apnic,AU,ipv4,203.25.144.0,24
apnic,AU,ipv4,203.25.146.0,24
apnic,AU,ipv4,203.25.149.0,24
apnic,AU,ipv4,203.25.150.0,24
apnic,AU,ipv4,203.25.151.0,24
apnic,AU,ipv4,203.25.158.0,24
apnic,AU,ipv4,203.25.159.0,24
apnic,AU,ipv4,203.25.162.0,24
apnic,AU,ipv4,203.25.163.0,24
apnic,AU,ipv4,203.25.165.0,24
apnic,AU,ipv4,203.25.167.0,24
apnic,AU,ipv4,203.25.169.0,24
apnic,AU,ipv4,203.25.170.0,23
apnic,AU,ipv4,203.25.172.0,24
apnic,AU,ipv4,203.25.173.0,24
apnic,AU,ipv4,203.25.176.0,24
apnic,AU,ipv4,203.25.179.0,24
apnic,AU,ipv4,203.25.181.0,24
apnic,AU,ipv4,203.25.183.0,24
apnic,AU,ipv4,203.25.185.0,24
apnic,AU,ipv4,203.25.186.0,24
apnic,AU,ipv4,203.25.189.0,24
apnic,AU,ipv4,203.25.192.0,24
apnic,AU,ipv4,203.25.193.0,24
apnic,AU,ipv4,203.25.194.0,24
apnic,AU,ipv4,203.25.195.0,24
apnic,AU,ipv4,203.25.196.0,24
apnic,AU,ipv4,203.25.198.0,24
apnic,AU,ipv4,203.25.224.0,24
apnic,AU,ipv4,203.25.226.0,24
apnic,AU,ipv4,203.25.227.0,24
apnic,AU,ipv4,203.25.230.0,23
apnic,AU,ipv4,203.25.232.0,23
apnic,AU,ipv4,203.25.234.0,24
apnic,AU,ipv4,203.25.237.0,24
apnic,AU,ipv4,203.25.238.0,24
apnic,AU,ipv4,203.25.239.0,24
apnic,AU,ipv4,203.25.240.0,24
apnic,AU,ipv4,203.25.241.0,24
apnic,AU,ipv4,203.25.245.0,24
apnic,AU,ipv4,203.25.247.0,24
apnic,AU,ipv4,203.25.248.0,24
apnic,AU,ipv4,203.25.249.0,24
apnic,AU,ipv4,203.25.250.0,24
apnic,AU,ipv4,203.25.251.0,24
apnic,AU,ipv4,203.25.252.0,24
apnic,AU,ipv4,203.25.253.0,24
apnic,AU,ipv4,203.25.254.0,23
apnic,AU,ipv4,203.26.4.0,24
apnic,AU,ipv4,203.26.6.0,24
apnic,AU,ipv4,203.26.7.0,24
apnic,AU,ipv4,203.26.13.0,24
apnic,AU,ipv4,203.26.14.0,24
apnic,AU,ipv4,203.26.32.0,24
apnic,AU,ipv4,203.26.36.0,24
apnic,AU,ipv4,203.26.37.0,24
apnic,AU,ipv4,203.26.38.0,24
apnic,AU,ipv4,203.26.39.0,24
apnic,AU,ipv4,203.26.41.0,24
apnic,AU,ipv4,203.26.42.0,23
apnic,AU,ipv4,203.26.45.0,24
apnic,AU,ipv4,203.26.48.0,24
apnic,AU,ipv4,203.26.52.0,24
apnic,AU,ipv4,203.26.53.0,24
apnic,AU,ipv4,203.26.54.0,24
apnic,AU,ipv4,203.26.59.0,24
apnic,AU,ipv4,203.26.62.0,23
apnic,AU,ipv4,203.26.66.0,23
apnic,AU,ipv4,203.26.69.0,24
apnic,AU,ipv4,203.26.70.0,24
apnic,AU,ipv4,203.26.71.0,24
apnic,AU,ipv4,203.26.73.0,24
apnic,AU,ipv4,203.26.74.0,24
apnic,AU,ipv4,203.26.75.0,24
apnic,AU,ipv4,203.26.79.0,24
apnic,AU,ipv4,203.26.85.0,24
apnic,AU,ipv4,203.26.86.0,24
apnic,AU,ipv4,203.26.87.0,24
apnic,AU,ipv4,203.26.88.0,24
apnic,AU,ipv4,203.26.90.0,23
apnic,AU,ipv4,203.26.93.0,24
apnic,AU,ipv4,203.26.94.0,23
apnic,AU,ipv4,203.26.96.0,24
apnic,AU,ipv4,203.26.98.0,24
apnic,AU,ipv4,203.26.99.0,24
apnic,AU,ipv4,203.26.100.0,24
apnic,AU,ipv4,203.26.101.0,24
apnic,AU,ipv4,203.26.112.0,24
apnic,AU,ipv4,203.26.113.0,24
apnic,AU,ipv4,203.26.114.0,24
apnic,AU,ipv4,203.26.117.0,24
apnic,AU,ipv4,203.26.118.0,24
apnic,AU,ipv4,203.26.119.0,24
apnic,AU,ipv4,203.26.120.0,22
apnic,AU,ipv4,203.26.124.0,23
apnic,AU,ipv4,203.26.126.0,24
apnic,AU,ipv4,203.26.128.0,24
apnic,AU,ipv4,203.26.130.0,24
apnic,AU,ipv4,203.26.131.0,24
apnic,AU,ipv4,203.26.132.0,23
apnic,AU,ipv4,203.26.135.0,24
apnic,AU,ipv4,203.26.136.0,24
apnic,AU,ipv4,203.26.138.0,23
apnic,AU,ipv4,203.26.142.0,24
apnic,AU,ipv4,203.26.145.0,24
apnic,AU,ipv4,203.26.146.0,24
apnic,AU,ipv4,203.26.147.0,24
apnic,AU,ipv4,203.26.155.0,24
apnic,AU,ipv4,203.26.156.0,24
apnic,AU,ipv4,203.26.157.0,24
apnic,AU,ipv4,203.26.168.0,24
apnic,AU,ipv4,203.26.169.0,24
apnic,AU,ipv4,203.26.171.0,24
apnic,AU,ipv4,203.26.174.0,24
apnic,AU,ipv4,203.26.175.0,24
apnic,AU,ipv4,203.26.178.0,24
apnic,AU,ipv4,203.26.179.0,24
apnic,AU,ipv4,203.26.180.0,23
apnic,AU,ipv4,203.26.184.0,24
apnic,AU,ipv4,203.26.186.0,24
apnic,AU,ipv4,203.26.187.0,24
apnic,AU,ipv4,203.26.190.0,24
apnic,AU,ipv4,203.26.192.0,22
apnic,AU,ipv4,203.26.196.0,22
apnic,AU,ipv4,203.26.200.0,23
apnic,AU,ipv4,203.26.205.0,24
apnic,AU,ipv4,203.26.206.0,24
apnic,AU,ipv4,203.26.207.0,24
apnic,AU,ipv4,203.26.208.0,24
apnic,AU,ipv4,203.26.211.0,24
apnic,AU,ipv4,203.26.212.0,24
apnic,AU,ipv4,203.26.215.0,24
apnic,AU,ipv4,203.26.219.0,24
apnic,AU,ipv4,203.26.220.0,24
apnic,AU,ipv4,203.26.221.0,24
apnic,AU,ipv4,203.26.223.0,24
apnic,AU,ipv4,203.26.225.0,24
apnic,AU,ipv4,203.26.226.0,23
apnic,AU,ipv4,203.26.229.0,24
apnic,AU,ipv4,203.26.230.0,24
apnic,AU,ipv4,203.26.231.0,24
apnic,AU,ipv4,203.26.233.0,24
apnic,AU,ipv4,203.26.235.0,24
apnic,AU,ipv4,203.26.236.0,24
apnic,AU,ipv4,203.26.237.0,24
apnic,AU,ipv4,203.26.242.0,24
apnic,AU,ipv4,203.26.244.0,24
apnic,AU,ipv4,203.27.1.0,24
apnic,AU,ipv4,203.27.2.0,24
apnic,AU,ipv4,203.27.3.0,24
apnic,AU,ipv4,203.27.4.0,24
apnic,AU,ipv4,203.27.5.0,24
apnic,AU,ipv4,203.27.8.0,24
apnic,AU,ipv4,203.27.11.0,24
apnic,AU,ipv4,203.27.12.0,24
apnic,AU,ipv4,203.27.17.0,24
apnic,AU,ipv4,203.27.19.0,24
apnic,AU,ipv4,203.27.21.0,24
apnic,AU,ipv4,203.27.24.0,23
apnic,AU,ipv4,203.27.26.0,24
apnic,AU,ipv4,203.27.27.0,24
apnic,AU,ipv4,203.27.28.0,24
apnic,AU,ipv4,203.27.30.0,24
apnic,AU,ipv4,203.27.31.0,24
apnic,AU,ipv4,203.27.35.0,24
apnic,AU,ipv4,203.27.36.0,24
apnic,AU,ipv4,203.27.37.0,24
apnic,AU,ipv4,203.27.38.0,23
apnic,AU,ipv4,203.27.41.0,24
apnic,AU,ipv4,203.27.42.0,23
apnic,AU,ipv4,203.27.44.0,24
apnic,AU,ipv4,203.27.46.0,24
apnic,AU,ipv4,203.27.47.0,24
apnic,AU,ipv4,203.27.49.0,24
apnic,AU,ipv4,203.27.50.0,24
apnic,AU,ipv4,203.27.51.0,24
apnic,AU,ipv4,203.27.52.0,24
apnic,AU,ipv4,203.27.56.0,24
apnic,AU,ipv4,203.27.58.0,24
apnic,AU,ipv4,203.27.60.0,24
apnic,AU,ipv4,203.27.61.0,24
apnic,AU,ipv4,203.27.63.0,24
apnic,AU,ipv4,203.27.68.0,24
apnic,AU,ipv4,203.27.70.0,24
apnic,AU,ipv4,203.27.71.0,24
apnic,AU,ipv4,203.27.72.0,24
apnic,AU,ipv4,203.27.73.0,24
apnic,AU,ipv4,203.27.74.0,23
apnic,AU,ipv4,203.27.77.0,24
apnic,AU,ipv4,203.27.78.0,24
apnic,AU,ipv4,203.27.80.0,24
apnic,AU,ipv4,203.27.82.0,23
apnic,AU,ipv4,203.27.84.0,24
apnic,AU,ipv4,203.27.85.0,24
apnic,AU,ipv4,203.27.86.0,24
apnic,AU,ipv4,203.27.87.0,24
apnic,AU,ipv4,203.27.90.0,23
apnic,AU,ipv4,203.27.92.0,24
apnic,AU,ipv4,203.27.93.0,24
apnic,AU,ipv4,203.27.94.0,24
apnic,AU,ipv4,203.27.95.0,24
apnic,AU,ipv4,203.27.98.0,24
apnic,AU,ipv4,203.27.99.0,24
apnic,AU,ipv4,203.27.100.0,24
apnic,AU,ipv4,203.27.101.0,24
apnic,AU,ipv4,203.27.103.0,24
apnic,AU,ipv4,203.27.104.0,23
apnic,AU,ipv4,203.27.108.0,24
apnic,AU,ipv4,203.27.111.0,24
apnic,AU,ipv4,203.27.112.0,23
apnic,AU,ipv4,203.27.114.0,23
apnic,AU,ipv4,203.27.116.0,24
apnic,AU,ipv4,203.27.118.0,24
apnic,AU,ipv4,203.27.124.0,24
apnic,AU,ipv4,203.27.126.0,24
apnic,AU,ipv4,203.27.127.0,24
apnic,AU,ipv4,203.27.192.0,24
apnic,AU,ipv4,203.27.193.0,24
apnic,AU,ipv4,203.27.194.0,24
apnic,AU,ipv4,203.27.195.0,24
apnic,AU,ipv4,203.27.196.0,24
apnic,AU,ipv4,203.27.197.0,24
apnic,AU,ipv4,203.27.198.0,24
apnic,AU,ipv4,203.27.201.0,24
apnic,AU,ipv4,203.27.203.0,24
apnic,AU,ipv4,203.27.204.0,24
apnic,AU,ipv4,203.27.205.0,24
apnic,AU,ipv4,203.27.216.0,24
apnic,AU,ipv4,203.27.220.0,23
apnic,AU,ipv4,203.27.222.0,24
apnic,AU,ipv4,203.27.223.0,24
apnic,AU,ipv4,203.27.225.0,24
apnic,AU,ipv4,203.27.226.0,23
apnic,AU,ipv4,203.27.228.0,24
apnic,AU,ipv4,203.27.229.0,24
apnic,AU,ipv4,203.27.231.0,24
apnic,AU,ipv4,203.27.234.0,24
apnic,AU,ipv4,203.27.237.0,24
apnic,AU,ipv4,203.27.238.0,23
apnic,AU,ipv4,203.27.242.0,24
apnic,AU,ipv4,203.27.244.0,22
apnic,AU,ipv4,203.27.253.0,24
apnic,AU,ipv4,203.28.11.0,24
apnic,AU,ipv4,203.28.13.0,24
apnic,AU,ipv4,203.28.14.0,24
apnic,AU,ipv4,203.28.15.0,24
apnic,AU,ipv4,203.28.17.0,24
apnic,AU,ipv4,203.28.18.0,24
apnic,AU,ipv4,203.28.20.0,24
apnic,AU,ipv4,203.28.21.0,24
apnic,AU,ipv4,203.28.22.0,24
apnic,AU,ipv4,203.28.24.0,24
apnic,AU,ipv4,203.28.25.0,24
apnic,AU,ipv4,203.28.26.0,24
apnic,AU,ipv4,203.28.27.0,24
apnic,AU,ipv4,203.28.28.0,24
apnic,AU,ipv4,203.28.29.0,24
apnic,AU,ipv4,203.28.30.0,24
apnic,AU,ipv4,203.28.32.0,24
apnic,AU,ipv4,203.28.36.0,24
apnic,AU,ipv4,203.28.37.0,24
apnic,AU,ipv4,203.28.38.0,24
apnic,AU,ipv4,203.28.41.0,24
apnic,AU,ipv4,203.28.42.0,24
apnic,AU,ipv4,203.28.46.0,23
apnic,AU,ipv4,203.28.48.0,23
apnic,AU,ipv4,203.28.50.0,24
apnic,AU,ipv4,203.28.51.0,24
apnic,AU,ipv4,203.28.52.0,24
apnic,AU,ipv4,203.28.55.0,24
apnic,AU,ipv4,203.28.58.0,23
apnic,AU,ipv4,203.28.60.0,24
apnic,AU,ipv4,203.28.63.0,24
apnic,AU,ipv4,203.28.72.0,24
apnic,AU,ipv4,203.28.75.0,24
apnic,AU,ipv4,203.28.77.0,24
apnic,AU,ipv4,203.28.78.0,24
apnic,AU,ipv4,203.28.79.0,24
apnic,AU,ipv4,203.28.80.0,22
apnic,AU,ipv4,203.28.84.0,24
apnic,AU,ipv4,203.28.85.0,24
apnic,AU,ipv4,203.28.89.0,24
apnic,AU,ipv4,203.28.90.0,24
apnic,AU,ipv4,203.28.92.0,24
apnic,AU,ipv4,203.28.93.0,24
apnic,AU,ipv4,203.28.94.0,23
apnic,AU,ipv4,203.28.113.0,24
apnic,AU,ipv4,203.28.114.0,24
apnic,AU,ipv4,203.28.115.0,24
apnic,AU,ipv4,203.28.116.0,22
apnic,AU,ipv4,203.28.120.0,24
apnic,AU,ipv4,203.28.121.0,24
apnic,AU,ipv4,203.28.122.0,24
apnic,AU,ipv4,203.28.123.0,24
apnic,AU,ipv4,203.28.124.0,23
apnic,AU,ipv4,203.28.126.0,24
apnic,AU,ipv4,203.28.127.0,24
apnic,AU,ipv4,203.28.130.0,24
apnic,AU,ipv4,203.28.133.0,24
apnic,AU,ipv4,203.28.137.0,24
apnic,AU,ipv4,203.28.139.0,24
apnic,AU,ipv4,203.28.141.0,24
apnic,AU,ipv4,203.28.142.0,24
apnic,AU,ipv4,203.28.146.0,24
apnic,AU,ipv4,203.28.147.0,24
apnic,AU,ipv4,203.28.150.0,24
apnic,AU,ipv4,203.28.152.0,24
apnic,AU,ipv4,203.28.153.0,24
apnic,AU,ipv4,203.28.154.0,24
apnic,AU,ipv4,203.28.155.0,24
apnic,AU,ipv4,203.28.156.0,24
apnic,AU,ipv4,203.28.159.0,24
apnic,AU,ipv4,203.28.162.0,24
apnic,AU,ipv4,203.28.164.0,24
apnic,AU,ipv4,203.28.166.0,24
apnic,AU,ipv4,203.28.167.0,24
apnic,AU,ipv4,203.28.168.0,24
apnic,AU,ipv4,203.28.171.0,24
apnic,AU,ipv4,203.28.172.0,24
apnic,AU,ipv4,203.28.173.0,24
apnic,AU,ipv4,203.28.174.0,24
apnic,AU,ipv4,203.28.175.0,24
apnic,AU,ipv4,203.28.176.0,24
apnic,AU,ipv4,203.28.177.0,24
apnic,AU,ipv4,203.28.180.0,24
apnic,AU,ipv4,203.28.181.0,24
apnic,AU,ipv4,203.28.183.0,24
apnic,AU,ipv4,203.28.184.0,24
apnic,AU,ipv4,203.28.186.0,24
apnic,AU,ipv4,203.28.188.0,23
apnic,AU,ipv4,203.28.190.0,24
apnic,AU,ipv4,203.28.191.0,24
apnic,AU,ipv4,203.28.192.0,24
apnic,AU,ipv4,203.28.193.0,24
apnic,AU,ipv4,203.28.194.0,24
apnic,AU,ipv4,203.28.195.0,24
apnic,AU,ipv4,203.28.197.0,24
apnic,AU,ipv4,203.28.200.0,24
apnic,AU,ipv4,203.28.201.0,24
apnic,AU,ipv4,203.28.202.0,23
apnic,AU,ipv4,203.28.204.0,24
apnic,AU,ipv4,203.28.206.0,24
apnic,AU,ipv4,203.28.207.0,24
apnic,AU,ipv4,203.28.208.0,22
apnic,AU,ipv4,203.28.212.0,24
apnic,AU,ipv4,203.28.213.0,24
apnic,AU,ipv4,203.28.214.0,23
apnic,AU,ipv4,203.28.216.0,22
apnic,AU,ipv4,203.28.220.0,24
apnic,AU,ipv4,203.28.222.0,23
apnic,AU,ipv4,203.28.224.0,24
apnic,AU,ipv4,203.28.225.0,24
apnic,AU,ipv4,203.28.228.0,24
apnic,AU,ipv4,203.28.229.0,24
apnic,AU,ipv4,203.28.230.0,23
apnic,AU,ipv4,203.28.232.0,24
apnic,AU,ipv4,203.28.234.0,24
apnic,AU,ipv4,203.28.236.0,24
apnic,AU,ipv4,203.28.238.0,24
apnic,AU,ipv4,203.29.0.0,24
apnic,AU,ipv4,203.29.1.0,24
apnic,AU,ipv4,203.29.3.0,24
apnic,AU,ipv4,203.29.5.0,24
apnic,AU,ipv4,203.29.7.0,24
apnic,AU,ipv4,203.29.10.0,24
apnic,AU,ipv4,203.29.11.0,24
apnic,AU,ipv4,203.29.15.0,24
apnic,AU,ipv4,203.29.16.0,22
apnic,AU,ipv4,203.29.20.0,24
apnic,AU,ipv4,203.29.21.0,24
apnic,AU,ipv4,203.29.22.0,23
apnic,AU,ipv4,203.29.24.0,24
apnic,AU,ipv4,203.29.30.0,23
