region,country,version,ip,prefixlength,orgsflat
ripencc,GB,ipv4,193.35.157.0,24,*
ripencc,GB,ipv4,193.35.158.0,22,*
ripencc,GB,ipv4,193.35.182.0,20,[15697;GB;BT-BS British Telecommunications PLC][13205;GB;British Telecommunications PLC]
ripencc,GB,ipv4,193.35.217.0,24,*
ripencc,GB,ipv4,193.35.220.0,22,*
ripencc,GB,ipv4,193.35.232.0,21,*
ripencc,GB,ipv4,193.35.240.0,22,*
ripencc,GB,ipv4,193.35.244.0,24,*
ripencc,GB,ipv4,193.35.245.0,24,*
ripencc,GB,ipv4,193.35.246.0,24,*
ripencc,GB,ipv4,193.35.247.0,24,*
ripencc,GB,ipv4,193.35.248.0,21,[25421;GB;JOHN-LEWIS-AS John Lewis Plc.]
ripencc,GB,ipv4,193.36.8.0,21,*
ripencc,GB,ipv4,193.36.16.0,20,[44008;GB;RBKC Royal Borough of Kensington and Chelsea]
ripencc,GB,ipv4,193.36.34.0,24,*
ripencc,GB,ipv4,193.36.64.0,21,*
ripencc,GB,ipv4,193.36.77.0,24,*
ripencc,GB,ipv4,193.36.78.0,21,[35736;GB;WUK-AS EE Limited][33898;GB;TMOBILE-AS EE Limited][12576;GB;EE EE Limited]
ripencc,GB,ipv4,193.36.133.0,24,*
ripencc,GB,ipv4,193.36.136.0,21,*
ripencc,GB,ipv4,193.36.173.0,24,[15753;GB;BP-US-2 BP International Ltd][15752;GB;BP-US-1 BP International Ltd]
ripencc,GB,ipv4,193.36.230.0,24,*
ripencc,GB,ipv4,193.36.240.0,20,*
ripencc,GB,ipv4,193.37.0.0,19,*
ripencc,GB,ipv4,193.37.35.0,24,*
ripencc,GB,ipv4,193.37.112.0,20,*
ripencc,GB,ipv4,193.37.142.0,24,*
ripencc,GB,ipv4,193.37.146.0,24,*
ripencc,GB,ipv4,193.37.160.0,20,[212556;GB;BT-ESC British Telecommunications PLC][204047;GB;BT-PSN-DNSP-AS British Telecommunications PLC][57688;GB;BT-PSN-AS British Telecommunications PLC][49182;GB;BTEngageIT British Telecommunications PLC][25127;GB;BTOW British Telecommunications PLC][25041;GB;AWS-DX British Telecommunications PLC][6871;GB;Plusnet British Telecommunications PLC][6685;GB;BTRADIANZFRANKFURT British Telecommunications PLC][2856;GB;BT-UK-AS British Telecommunications PLC][2855;GB;BTRADIANZPARIS British Telecommunications PLC]
ripencc,GB,ipv4,193.37.176.0,20,*
ripencc,GB,ipv4,193.37.225.0,24,*
ripencc,GB,ipv4,193.37.228.0,24,*
ripencc,GB,ipv4,193.37.236.0,24,[5464;GB;NETD ZURICH DATACENTER LTD]
ripencc,GB,ipv4,193.37.237.0,24,[200692;GB;KO-EU-ASN1 KLDiscovery Limited][42479;GB;KWW-UK-AS KLDiscovery Limited]
ripencc,GB,ipv4,193.37.240.0,21,*
ripencc,GB,ipv4,193.38.49.0,24,[203237;GB;Vodafone-UK-Cloud-Connect Vodafone Limited][25310;GB;ASN-CWACCESS Vodafone Limited][25135;GB;vodafone_uk_asn Vodafone Limited][13144;GB;Vodafone-UK-AS Vodafone Limited][8546;GB;YOUR-COMMS-UK-AS Vodafone Limited][6749;GB;DEMON-INTERNET Vodafone Limited]
ripencc,GB,ipv4,193.38.52.0,24,[8613;GB;AS8613 Daisy Corporate Services Trading Ltd][5519;GB;AS5519 Daisy Corporate Services Trading Ltd][5413;GB;AS5413 Daisy Corporate Services Trading Ltd]
ripencc,GB,ipv4,193.38.56.0,21,[48397;GB;Unipart-AS Unipart Group Limited]
ripencc,GB,ipv4,193.38.64.0,18,[62364;GB;PLYMOUTH-CITY-COUNCIL Plymouth City Council][62016;GB;PSN Virgin Media Limited][57850;GB;NWL-AS Northumbrian Water Ltd][57377;GB;LONDON-BOROUGH-OF-MERTON LONDON BOROUGH OF MERTON][50534;GB;VMO2 Virgin Media Limited][49324;GB;CITY-NOTTINGHAM-COUNCIL Nottingham City Council][48632;GB;BTS-HOLDINGS-PLC BTS HOLDINGS PLC][47367;GB;TORBAY-AS Torbay Economic Development Company Limited][44403;GB;BRISTOL-CITY-COUNCIL Bristol City Council][43838;GB;Education-Bradford City of Bradford Metropolitan District][43629;GB;VM-GCN Virgin Media Limited][43422;GB;Xchanging-Global Xchanging Global Insurance Solutions Limited][42987;GB;VM-LGfL Virgin Media Limited][42359;GB;WEMBLEY-AS The Football Association Ltd.][41380;GB;ALD-AS Ald Automotive Ltd][39400;GB;LBH-AS London Borough of Hackney][33879;GB;FORTHS-PORTS-PLC Forth Ports Public Limited Company][25546;GB;BROOKLANDCOMP-AS Brookland Computer Services Limited][21422;GB;CONNECT-LIVERPOOL Connect internet Solutions Limited][15914;GB;British Airways plc][13076;GB;VIRGINMEDIA Virgin Media Limited][5462;GB;CABLEINET Virgin Media Limited][5089;GB;NTL Virgin Media Limited]
ripencc,GB,ipv4,193.38.142.0,24,[197282;GB;WGMAST Wood Group UK Limited][41367;GB;PSN-AS Wood Group UK Limited]
ripencc,GB,ipv4,193.38.143.0,24,*
ripencc,GB,ipv4,193.38.160.0,19,*
ripencc,GB,ipv4,193.38.192.0,19,[197409;GB;CO-OPERATIVE-GROUP-AS Co-operative Group Limited]
ripencc,GB,ipv4,193.39.4.0,23,*
ripencc,GB,ipv4,193.39.8.0,24,*
ripencc,GB,ipv4,193.39.11.0,24,[49572;GB;FCN Fujitsu Services Ltd.][47615;GB;FUJITSU-AS Fujitsu Services Ltd.][6779;GB;ICLNET-AS Fujitsu Services Ltd.]
ripencc,GB,ipv4,193.39.16.0,20,*
ripencc,GB,ipv4,193.39.32.0,19,[62364;GB;PLYMOUTH-CITY-COUNCIL Plymouth City Council][62016;GB;PSN Virgin Media Limited][57850;GB;NWL-AS Northumbrian Water Ltd][57377;GB;LONDON-BOROUGH-OF-MERTON LONDON BOROUGH OF MERTON][50534;GB;VMO2 Virgin Media Limited][49324;GB;CITY-NOTTINGHAM-COUNCIL Nottingham City Council][48632;GB;BTS-HOLDINGS-PLC BTS HOLDINGS PLC][47367;GB;TORBAY-AS Torbay Economic Development Company Limited][44403;GB;BRISTOL-CITY-COUNCIL Bristol City Council][43838;GB;Education-Bradford City of Bradford Metropolitan District][43629;GB;VM-GCN Virgin Media Limited][43422;GB;Xchanging-Global Xchanging Global Insurance Solutions Limited][42987;GB;VM-LGfL Virgin Media Limited][42359;GB;WEMBLEY-AS The Football Association Ltd.][41380;GB;ALD-AS Ald Automotive Ltd][39400;GB;LBH-AS London Borough of Hackney][33879;GB;FORTHS-PORTS-PLC Forth Ports Public Limited Company][25546;GB;BROOKLANDCOMP-AS Brookland Computer Services Limited][21422;GB;CONNECT-LIVERPOOL Connect internet Solutions Limited][15914;GB;British Airways plc][13076;GB;VIRGINMEDIA Virgin Media Limited][5462;GB;CABLEINET Virgin Media Limited][5089;GB;NTL Virgin Media Limited]
ripencc,GB,ipv4,193.39.80.0,21,*
ripencc,GB,ipv4,193.39.96.0,20,[202110;GB;TP-PLC Travis Perkins Trading Company Limited]
ripencc,GB,ipv4,193.39.136.0,24,[206210;GB;MS-AMLIN MS Amlin Underwriting Limited]
ripencc,GB,ipv4,193.39.141.0,24,*
ripencc,GB,ipv4,193.39.144.0,20,*
ripencc,GB,ipv4,193.39.172.0,22,*
ripencc,GB,ipv4,193.39.176.0,21,*
ripencc,GB,ipv4,193.39.212.0,24,*
ripencc,GB,ipv4,193.39.224.0,22,*
ripencc,GB,ipv4,193.39.247.0,24,*
ripencc,GB,ipv4,193.41.0.0,23,[34158;GB;BBC-RD-NONUK-AS BBC][31459;GB;BBC-RD-AS BBC][9156;GB;BBC-TRANSIT BBC][2818;GB;BBC BBC]
ripencc,GB,ipv4,193.41.96.0,21,[8613;GB;AS8613 Daisy Corporate Services Trading Ltd][5519;GB;AS5519 Daisy Corporate Services Trading Ltd][5413;GB;AS5413 Daisy Corporate Services Trading Ltd]
ripencc,GB,ipv4,193.41.152.0,23,[201478;GB;REDI_TECH Refinitiv Limited][16050;GB;Refinitiv-Slough-LO5-res-AS Refinitiv Limited][8718;GB;Refinitiv Limited]
ripencc,GB,ipv4,193.41.220.0,23,[41276;GB;TRUSTMARQUE WorldPay (UK) Limited][16166;GB;ASWORLDPAY2 WorldPay (UK) Limited][15768;GB;ASWORLDPAY WorldPay (UK) Limited]
ripencc,GB,ipv4,193.42.144.0,24,[203652;GB;IBMUK IBM United Kingdom Limited]
ripencc,GB,ipv4,193.42.152.0,24,[48182;GB;WRN-Ltd ENCOMPASS DIGITAL MEDIA SERVICES LIMITED]
ripencc,GB,ipv4,193.43.0.96,27,*
ripencc,GB,ipv4,193.43.25.0,24,[42271;GB;VANCO-UK-AS3 FLAG TELECOM UK LIMITED][34406;GB;VANCO-UK-AS2 FLAG TELECOM UK LIMITED][29664;GB;RGCOM-VANCO-HAI FLAG TELECOM UK LIMITED][15412;GB;FLAG-AS FLAG TELECOM UK LIMITED]
ripencc,GB,ipv4,193.43.150.0,24,[49978;GB;IXARIS Ixaris Technologies Limited]
ripencc,GB,ipv4,193.46.61.0,24,*
ripencc,GB,ipv4,193.46.72.0,24,*
ripencc,GB,ipv4,193.46.76.0,24,*
ripencc,GB,ipv4,193.46.87.0,24,[43486;GB;MSUI1-AS Mizuho Bank Ltd]
ripencc,GB,ipv4,193.46.249.0,24,[35106;GB;MICROSOFT-LIVE-MEETING Microsoft Limited]
ripencc,GB,ipv4,193.47.83.0,24,*
ripencc,GB,ipv4,193.47.147.0,24,[30746;GB;NAT-MORRIS Nat Morris]
ripencc,GB,ipv4,193.53.6.0,24,*
ripencc,GB,ipv4,193.53.36.0,24,[59876;GB;SHELFSPACE Thomas James Elliott]
ripencc,GB,ipv4,193.53.94.0,23,*
ripencc,GB,ipv4,193.58.0.56,29,*
ripencc,GB,ipv4,193.58.64.0,21,*
ripencc,GB,ipv4,193.84.0.0,24,*
ripencc,GB,ipv4,193.84.142.0,24,*
ripencc,GB,ipv4,193.93.32.0,22,[39414;GB;BYTEFETCH ByteFetch Ltd]
ripencc,GB,ipv4,193.93.36.0,22,*
ripencc,GB,ipv4,193.93.44.0,22,[8577;GB;xygnition XYGNITION RESEARCH LIMITED]
ripencc,GB,ipv4,193.93.84.0,22,*
ripencc,GB,ipv4,193.93.148.0,22,[198313;GB;SystemHOST Systemhost Limited]
ripencc,GB,ipv4,193.93.196.0,22,[204000;GB;YAHOO-LOB Yahoo-UK Limited][203220;GB;YAHOO-DEB Yahoo-UK Limited][203219;GB;YAHOO-AMA Yahoo-UK Limited][203070;GB;YAHOO-FRA Yahoo-UK Limited][43428;GB;YAHOO-ULS Yahoo-UK Limited][42173;GB;Yahoo-Switzerland Yahoo-UK Limited][40986;GB;YAHOO1-AS Yahoo-UK Limited][34082;GB;YAHOO-AMA Yahoo-UK Limited][34010;GB;YAHOO-IRD Yahoo-UK Limited][15896;GB;YAHOO-DEA Yahoo-UK Limited][15635;GB;YAHOO-UKL Yahoo-UK Limited]
ripencc,GB,ipv4,193.93.200.0,22,[61281;GB;NDT-AS Chess Limited][34413;GB;Matrix Chess Limited]
ripencc,GB,ipv4,193.93.224.0,22,*
ripencc,GB,ipv4,193.104.25.0,24,[205237;GB;SAVILLS-PLC SAVILLS PLC]
ripencc,GB,ipv4,193.104.63.0,24,[206166;GB;SCHRODERS-UK-AS Schroder Investment Management Limited][205492;GB;SCHRODERS-ZUR-AS Schroder Investment Management Limited]
ripencc,GB,ipv4,193.104.78.0,24,[196839;GB;VU-AS Amplefuture Group Limited]
ripencc,GB,ipv4,193.104.81.0,24,[207339;GB;uk2-isumo ISUMO Ltd][198623;GB;ISUMO-UK ISUMO Ltd]
ripencc,GB,ipv4,193.104.89.0,24,[50078;GB;X-ON X-ON HEALTH LIMITED]
ripencc,GB,ipv4,193.104.91.0,24,[50039;GB;PG-UK ENTAIN MARKETING (UK) LIMITED]
ripencc,GB,ipv4,193.104.92.0,24,[16351;GB;JUNO-AS Juno Records Ltd]
ripencc,GB,ipv4,193.104.101.0,24,[201230;GB;PENINSULA-AS Peninsula Business Services Ltd]
ripencc,GB,ipv4,193.104.103.0,24,[34066;GB;TELAPPLIANT-AS Telappliant Limited][12433;GB;ORBTALK Telappliant Limited]
ripencc,GB,ipv4,193.104.107.0,24,[196674;GB;SPEEDFLOW-AS Speedflow Communications Ltd]
ripencc,GB,ipv4,193.104.108.0,24,*
ripencc,GB,ipv4,193.104.113.0,24,[59676;GB;A4N-OFFNET Network Services Ltd.][44574;GB;A4N Network Services Ltd.][42214;GB;GDNS Network Services Ltd.][16204;GB;AS44574 Network Services Ltd.]
ripencc,GB,ipv4,193.104.126.0,24,[196656;GB;BAYBERRY Bayberry Rue Ltd]
ripencc,GB,ipv4,193.104.131.0,24,[34066;GB;TELAPPLIANT-AS Telappliant Limited][12433;GB;ORBTALK Telappliant Limited]
ripencc,GB,ipv4,193.104.144.0,24,*
ripencc,GB,ipv4,193.104.152.0,24,*
ripencc,GB,ipv4,193.104.164.0,24,*
ripencc,GB,ipv4,193.104.169.0,24,*
ripencc,GB,ipv4,193.104.175.0,24,[8619;GB;closebrothers-as Close Brothers Limited]
ripencc,GB,ipv4,193.104.219.0,24,*
ripencc,GB,ipv4,193.105.13.0,24,*
ripencc,GB,ipv4,193.105.47.0,24,*
ripencc,GB,ipv4,193.105.48.0,24,[196902;GB;DUDLEY-MBC Dudley Metropolitan Borough Council]
ripencc,GB,ipv4,193.105.51.0,24,*
ripencc,GB,ipv4,193.105.54.0,24,*
ripencc,GB,ipv4,193.105.61.0,24,*
ripencc,GB,ipv4,193.105.69.0,24,[213000;GB;ASAML Alliance Medical Limited]
ripencc,GB,ipv4,193.105.74.0,24,[43009;GB;INFOBIP-AS Infobip Limited]
ripencc,GB,ipv4,193.105.98.0,24,*
ripencc,GB,ipv4,193.105.120.0,24,*
ripencc,GB,ipv4,193.105.132.0,24,*
ripencc,GB,ipv4,193.105.134.0,24,[58062;GB;tinhat w1n ltd][51031;GB;win w1n ltd][49372;GB;Wichita-Inter-Konnects-1LL4H w1n ltd][47508;GB;AMATI w1n ltd][42237;GB;w1n w1n ltd]
ripencc,GB,ipv4,193.105.150.0,24,*
ripencc,GB,ipv4,193.105.170.0,24,[212391;GB;CentralNic-Anycast-K CentralNic Ltd][212390;GB;CentralNic-Anycast-J CentralNic Ltd][212222;GB;CentralNic-Anycast-I CentralNic Ltd][206925;GB;CentralNic-GRX-A CentralNic Ltd][204055;GB;CentralNic-Anycast-H CentralNic Ltd][203961;GB;CentralNic-Anycast-G CentralNic Ltd][201304;GB;CENTRALNIC-ANYCAST-E CentralNic Ltd][201303;GB;CentralNic-Anycast-F CentralNic Ltd][199330;GB;CENTRALNIC-ANYCAST-A CentralNic Ltd][60890;GB;CENTRALNIC-ANYCAST-B CentralNic Ltd][42044;GB;CENTRALNIC CentralNic Ltd]
ripencc,GB,ipv4,193.105.182.0,24,[196962;GB;NSI NSI (Holdings) Limited]
ripencc,GB,ipv4,193.105.194.0,24,*
ripencc,GB,ipv4,193.105.209.0,24,*
ripencc,GB,ipv4,193.105.212.0,24,*
ripencc,GB,ipv4,193.105.231.0,24,[60610;GB;EVEREST-AS Amito Ltd][57168;GB;ICH-AS Amito Ltd][42040;GB;CROSSPOINT-AS Amito Ltd]
ripencc,GB,ipv4,193.106.12.0,22,*
ripencc,GB,ipv4,193.107.116.0,22,*
ripencc,GB,ipv4,193.107.204.0,22,[50763;GB;MCKAYCOM MCKAYCOM LTD]
ripencc,GB,ipv4,193.108.18.0,24,[20577;GB;TRADEWEB TRADEWEB EUROPE LIMITED]
ripencc,GB,ipv4,193.108.36.0,23,*
ripencc,GB,ipv4,193.108.72.0,21,*
ripencc,GB,ipv4,193.108.148.0,22,[21122;GB;ASN-APPLICABLE Applicable Ltd]
ripencc,GB,ipv4,193.108.169.0,24,[8897;GB;KCOM-SPN KCOM GROUP LIMITED]
ripencc,GB,ipv4,193.108.191.0,24,*
ripencc,GB,ipv4,193.108.199.0,24,[48663;GB;PORTFAST-NORTH Portfast Ltd][8916;GB;PORTFAST Portfast Ltd]
ripencc,GB,ipv4,193.108.218.0,24,[200541;GB;fvd-as1 Chess ICT Ltd][28816;GB;CHESS-ICT-MAN Chess ICT Ltd][5500;GB;CHESS Chess ICT Ltd]
ripencc,GB,ipv4,193.108.221.0,24,*
ripencc,GB,ipv4,193.108.244.0,22,*
ripencc,GB,ipv4,193.109.50.0,23,[200541;GB;fvd-as1 Chess ICT Ltd][28816;GB;CHESS-ICT-MAN Chess ICT Ltd][5500;GB;CHESS Chess ICT Ltd]
ripencc,GB,ipv4,193.109.254.0,23,[21345;GB;SYMANTEC-EU CA Technology R&D Limited]
ripencc,GB,ipv4,193.110.88.0,24,[202415;GB;IDSI-2 Integrated Digital Services Ltd][200707;GB;APPMAIL Integrated Digital Services Ltd][197898;GB;IDSI Integrated Digital Services Ltd][21448;GB;MWIL Integrated Digital Services Ltd]
ripencc,GB,ipv4,193.110.149.0,24,[24650;GB;CHARLES-STANLEY-AS Charles Stanley & Co Ltd]
ripencc,GB,ipv4,193.110.240.0,21,*
ripencc,GB,ipv4,193.111.24.0,23,*
ripencc,GB,ipv4,193.111.33.0,24,*
ripencc,GB,ipv4,193.111.35.0,24,*
ripencc,GB,ipv4,193.111.68.0,23,[38998;GB;PROJECTS-ABROAD-AS Projects Abroad (UK) Ltd]
ripencc,GB,ipv4,193.111.74.0,23,[30894;GB;SINCH-MBLOX-AS SINCH UK LTD.]
ripencc,GB,ipv4,193.111.200.0,24,[29676;GB;GRADWELL Gradwell Communications Limited]
ripencc,GB,ipv4,193.111.227.0,24,*
ripencc,GB,ipv4,193.111.230.0,23,*
ripencc,GB,ipv4,193.128.31.0,24,[15568;GB;EBRD European Bank for Reconstruction and Development]
ripencc,GB,ipv4,193.128.76.0,24,[15568;GB;EBRD European Bank for Reconstruction and Development]
ripencc,GB,ipv4,193.128.192.0,20,[15568;GB;EBRD European Bank for Reconstruction and Development]
ripencc,GB,ipv4,193.130.40.0,23,[34158;GB;BBC-RD-NONUK-AS BBC][31459;GB;BBC-RD-AS BBC][9156;GB;BBC-TRANSIT BBC][2818;GB;BBC BBC]
ripencc,GB,ipv4,193.130.192.0,19,[33860;GB;ICAP-UK ICAP Management Services Limited]
ripencc,GB,ipv4,193.131.114.0,23,*
ripencc,GB,ipv4,193.132.116.0,22,*
ripencc,GB,ipv4,193.133.28.0,23,*
ripencc,GB,ipv4,193.138.86.0,24,*
ripencc,GB,ipv4,193.138.95.0,24,*
ripencc,GB,ipv4,193.138.107.0,24,*
ripencc,GB,ipv4,193.138.195.0,24,[201579;GB;HOSTGNOME-AS HOSTGNOME LTD]
ripencc,GB,ipv4,193.142.118.0,24,[48273;GB;ESSENSYS ESSENSYS (UK) Ltd.]
ripencc,GB,ipv4,193.142.119.0,24,*
ripencc,GB,ipv4,193.142.216.0,24,*
ripencc,GB,ipv4,193.142.220.0,24,*
ripencc,GB,ipv4,193.142.244.0,24,*
ripencc,GB,ipv4,193.143.229.0,24,*
ripencc,GB,ipv4,193.149.64.0,19,[35106;GB;MICROSOFT-LIVE-MEETING Microsoft Limited]
ripencc,GB,ipv4,193.150.26.0,23,[198142;GB;Warrington-AS Warrington Borough Council]
ripencc,GB,ipv4,193.150.34.0,24,[59676;GB;A4N-OFFNET Network Services Ltd.][44574;GB;A4N Network Services Ltd.][42214;GB;GDNS Network Services Ltd.][16204;GB;AS44574 Network Services Ltd.]
ripencc,GB,ipv4,193.150.180.0,21,[48688;GB;Thales_UK_Ltd Thales UK Ltd]
ripencc,GB,ipv4,193.150.188.0,22,[24670;GB;COHTECH01-AS Coherent Technology Solutions Limited]
ripencc,GB,ipv4,193.151.16.0,22,[24916;GB;ORBITAL-ASN Orbital Net Ltd][12647;GB;EIREFAST Orbital Net Ltd]
ripencc,GB,ipv4,193.151.120.0,22,*
ripencc,GB,ipv4,193.151.124.0,22,[30933;GB;PROTEXIA-EU KDA WEB SERVICES LTD]
ripencc,GB,ipv4,193.160.248.0,22,*
ripencc,GB,ipv4,193.163.122.0,23,[212885;GB;RBSI-UK-AS Natwest Markets PLC][21054;GB;RBSG-UK-AS Natwest Markets PLC]
ripencc,GB,ipv4,193.164.11.0,24,[59529;GB;CME-AS-LO2-1 CME Operations Limited][56365;GB;CME-AS-LD4-2 CME Operations Limited][34900;GB;CME-AS-LO2-2 CME Operations Limited][34693;GB;CME-AS-LD4-1 CME Operations Limited][34640;GB;NEX-CORP-UK CME Operations Limited]
ripencc,GB,ipv4,193.164.13.0,24,*
ripencc,GB,ipv4,193.164.14.0,24,[31398;GB;NEC-EU-AS NEC Europe LTD]
ripencc,GB,ipv4,193.164.233.0,24,[49758;GB;LLOYDSBANKING Lloyds Banking Group PLC][8435;GB;LBG_INTERNET_EDGE Lloyds Banking Group PLC]
ripencc,GB,ipv4,193.164.242.0,23,*
ripencc,GB,ipv4,193.164.252.0,23,*
ripencc,GB,ipv4,193.169.14.0,23,*
ripencc,GB,ipv4,193.169.90.0,23,[49503;GB;IDE-GROUP-MANAGE BE DC Connect UK Limited][35670;GB;IDE-GROUP-MANAGE BE DC Connect UK Limited][25577;GB;C4L-AS BE DC Connect UK Limited][24842;GB;DHMS-NET BE DC Connect UK Limited]
ripencc,GB,ipv4,193.169.120.0,23,[196813;GB;WAYN LMNEXT UK Limited]
ripencc,GB,ipv4,193.169.133.0,24,[48682;GB;IPSL IP Space Limited]
ripencc,GB,ipv4,193.169.140.0,23,*
ripencc,GB,ipv4,193.169.216.0,23,*
ripencc,GB,ipv4,193.169.224.0,23,[34716;GB;ANIX Timico Managed Services Limited]
ripencc,GB,ipv4,193.169.236.0,23,*
ripencc,GB,ipv4,193.176.56.0,22,[21188;GB;UNILEVER-ES-UK Unilever PLC]
ripencc,GB,ipv4,193.177.136.0,22,[215320;GB;AlncomAS2 ALNWICK COMPUTERWARE LTD.][210467;GB;Alncom ALNWICK COMPUTERWARE LTD.]
ripencc,GB,ipv4,193.178.32.0,24,[197282;GB;WGMAST Wood Group UK Limited][41367;GB;PSN-AS Wood Group UK Limited]
ripencc,GB,ipv4,193.178.116.0,24,[212885;GB;RBSI-UK-AS Natwest Markets PLC][21054;GB;RBSG-UK-AS Natwest Markets PLC]
ripencc,GB,ipv4,193.178.173.0,24,*
ripencc,GB,ipv4,193.178.217.0,24,*
ripencc,GB,ipv4,193.178.223.0,24,[201798;GB;ABINTERNET Bogons Ltd][3213;GB;BOGONS-ASN Bogons Ltd]
ripencc,GB,ipv4,193.178.238.0,23,[15845;GB;CitC_IRS_Service_AS15845 Computers in the City Ltd]
ripencc,GB,ipv4,193.186.13.0,24,[43392;GB;BLUEBAY-ASSET-AS RBC Global Asset Management (UK) Limited]
ripencc,GB,ipv4,193.186.162.0,24,[47716;GB;ISIX-CLOUD-AS ISIX Communications LLP][13002;GB;ISIX-AS ISIX Communications LLP]
ripencc,GB,ipv4,193.187.55.0,24,*
ripencc,GB,ipv4,193.187.72.0,24,[199066;GB;DATA8-AS Data8 Limited]
ripencc,GB,ipv4,193.188.132.0,23,[15404;GB;COLT Technology Services Group Limited][12878;GB;Colt-managed-DC-Cloud-Customers COLT Technology Services Group Limited][12761;GB;COLT-CORP-IT COLT Technology Services Group Limited][12755;GB;COLT Technology Services Group Limited][12640;GB;COLT Technology Services Group Limited][9126;GB;COLT Technology Services Group Limited][8372;GB;COLT-UK-AS COLT Technology Services Group Limited][8220;GB;COLT COLT Technology Services Group Limited][6675;GB;COLT-FRANCE-AS COLT Technology Services Group Limited]
ripencc,GB,ipv4,193.188.204.0,22,[6717;GB;AS6717 Internet Central Limited]
ripencc,GB,ipv4,193.189.100.0,23,[215551;GB;Sweden_Internet_Exchange KeFF Networks Ltd][41281;GB;KEFF KeFF Networks Ltd]
ripencc,GB,ipv4,193.189.102.0,24,[206335;GB;HUDSON-GLOBAL-RESOURCES-LTD Morgan Philips UK Limited]
ripencc,GB,ipv4,193.189.129.0,22,[29474;GB;GHOTI-AS Ghoti Limited]
ripencc,GB,ipv4,193.189.141.0,24,*
ripencc,GB,ipv4,193.192.12.64,26,[213863;GB;SmartIXPRouteServers SMARTNET LIMITED][203446;GB;AS203446 SMARTNET LIMITED]
ripencc,GB,ipv4,193.192.13.0,24,*
ripencc,GB,ipv4,193.192.16.0,20,[35528;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd][29506;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd][16036;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd][12953;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd][8802;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd][5622;GB;THOMSON-REUTERS Thomson Reuters (Professional) UK Ltd]
ripencc,GB,ipv4,193.192.32.0,23,*
ripencc,GB,ipv4,193.192.34.0,23,[8613;GB;AS8613 Daisy Corporate Services Trading Ltd][5519;GB;AS5519 Daisy Corporate Services Trading Ltd][5413;GB;AS5413 Daisy Corporate Services Trading Ltd]
ripencc,GB,ipv4,193.192.50.0,23,[62136;GB;U46 U46 LTD]
ripencc,GB,ipv4,193.193.169.0,24,*
ripencc,GB,ipv4,193.193.188.0,23,*
ripencc,GB,ipv4,193.194.22.0,21,[8576;GB;CW-ASPAC Vodafone Limited][5378;GB;Vodafone Limited]
ripencc,GB,ipv4,193.194.152.0,24,[211189;GB;ThermoFisher_EU Thermo Electron Ltd][205294;GB;ThermoFisher Thermo Electron Ltd]
ripencc,GB,ipv4,193.200.25.0,24,[201467;GB;TT Trillium Property Services Limited]
ripencc,GB,ipv4,193.200.98.0,23,*
ripencc,GB,ipv4,193.200.100.0,23,*
ripencc,GB,ipv4,193.200.114.0,23,[48888;GB;MIRANDA-HQ-UK-EU GRASS VALLEY BROADCAST SOLUTIONS Ltd]
ripencc,GB,ipv4,193.200.145.0,24,[49728;GB;HEREFORDSHIRE-COUNCIL Herefordshire Council]
ripencc,GB,ipv4,193.200.158.0,24,*
ripencc,GB,ipv4,193.200.166.0,24,*
ripencc,GB,ipv4,193.200.176.0,24,[39584;GB;LGIM Legal & General Investment Management Holdings Ltd]
ripencc,GB,ipv4,193.200.191.0,24,*
ripencc,GB,ipv4,193.200.245.0,24,*
ripencc,GB,ipv4,193.201.47.0,24,*
ripencc,GB,ipv4,193.201.64.0,23,*
ripencc,GB,ipv4,193.201.70.0,23,[57161;GB;FTSOC Netcalibre Ltd][25098;GB;NETCALIBRE Netcalibre Ltd]
ripencc,GB,ipv4,193.201.80.0,23,[39148;GB;NET1000-AS Synapse Network LTD][29107;GB;SYNAPSE-AS Synapse Network LTD]
ripencc,GB,ipv4,193.201.92.0,22,[60640;GB;EQUINIX-CLOUD-EXCHANGE-DUBLIN-ASN EQUINIX (SERVICES) LIMITED][60013;GB;EQUINIX-FABRIC-LD EQUINIX (SERVICES) LIMITED][48562;GB;EQUINIX-CLOUD-EXCHANGE-DUBAI-ASN EQUINIX (SERVICES) LIMITED][25307;GB;Equinix-Metro-Z EQUINIX (SERVICES) LIMITED][21371;GB;EQUINIX-UK-ASN EQUINIX (SERVICES) LIMITED]
ripencc,GB,ipv4,193.201.120.0,23,[25030;GB;NFU-AS National Farmers Union Mutual Insurance Society Ltd]
ripencc,GB,ipv4,193.201.124.0,23,[49868;GB;ANITE-TRAVEL-SYSTEMS ANITE TRAVEL Ltd]
ripencc,GB,ipv4,193.201.132.0,22,[35801;GB;RE-SOURCES-AS LION RE: SOURCES UK LIMITED]
ripencc,GB,ipv4,193.201.151.128,26,[215587;GB;STELIAIX Stelia Ltd][212175;GB;STELIA Stelia Ltd][47584;GB;STELIA Stelia Ltd]
ripencc,GB,ipv4,193.201.153.0,23,[30894;GB;SINCH-MBLOX-AS SINCH UK LTD.]
